plan_time,runway,airline,destination,REG,peak,gate,cat,distance,meantime_taxi_number,mean_taxi_time,land_takeoff_number,time
2016/1/13 7:35,35,46,171,2675,1,227,9,35227,24,15.67998436,7,14
2016/1/13 7:35,34,34,235,797,1,161,8,34161,20,16.06504195,12,10.7
2016/1/13 7:40,35,22,176,2445,1,205,8,35205,45,16.04584551,13,22.6
2016/1/13 7:40,34,34,232,2458,1,136,8,34136,38,16.04584551,18,17.1
2016/1/13 7:45,34,38,237,1879,1,195,25,34195,35,16.0409943,12,16.7
2016/1/13 7:45,35,22,224,2446,1,219,9,35219,35,15.9878589,8,15.5
2016/1/13 7:45,34,46,155,2341,1,166,8,34166,24,16.0409943,12,11.4
2016/1/13 7:50,35,38,221,1259,1,19,25,3519,36,15.69681015,9,17.1
2016/1/13 7:50,35,46,216,739,1,230,9,35230,36,15.69681015,15,16.3
2016/1/13 7:50,34,26,233,1790,1,12,12,3412,28,16.0654816,14,13.1
2016/1/13 7:50,34,46,235,666,1,232,9,34232,21,15.64359768,7,11
2016/1/13 7:50,35,115,219,873,1,156,25,35156,22,15.69936983,8,8.5
2016/1/13 7:55,34,38,235,586,1,118,25,34118,25,15.64816794,10,10.5
2016/1/13 8:00,34,34,102,2162,1,168,8,34168,39,15.6400607,13,19.6
2016/1/13 8:00,34,26,240,2201,1,139,8,34139,45,16.71256994,11,18.3
2016/1/13 8:00,35,115,152,1203,0,173,21,35173,41,16.06157098,16,18.3
2016/1/13 8:00,35,46,165,2220,1,236,8,35236,36,15.6351434,20,17.9
2016/1/13 8:00,35,46,172,2340,1,190,8,35190,24,15.62362235,21,13.4
2016/1/13 8:00,34,36,100,2987,1,197,12,34197,27,15.6351434,21,12.3
2016/1/13 8:05,35,39,224,2767,1,152,8,35152,46,15.66709782,22,22.5
2016/1/13 8:05,35,46,175,2449,1,167,8,35167,28,15.62362235,12,15.6
2016/1/13 8:05,34,39,76,2207,0,218,8,34218,15,15.7925435,15,10.1
2016/1/13 8:10,34,46,50,2594,1,212,8,34212,26,15.64359768,12,13.9
2016/1/13 8:10,35,26,181,2778,0,170,8,35170,17,15.81725,13,11.7
2016/1/13 8:15,34,34,52,2486,0,171,8,34171,38,16.21455085,9,20.2
2016/1/13 8:15,34,26,52,2218,0,119,8,34119,22,16.0242,11,13.1
2016/1/13 8:15,34,46,100,2296,0,192,8,34192,26,16.17644428,13,12.9
2016/1/13 8:15,34,39,241,2424,0,151,8,34151,18,15.80857488,18,10.3
2016/1/13 8:20,35,46,221,2195,0,181,8,35181,45,15.89769392,10,22.7
2016/1/13 8:20,35,93,122,124,0,223,42,35223,42,16.03250786,8,20.5
2016/1/13 8:20,34,12,71,3640,0,222,40,34222,29,16.21455085,19,15.9
2016/1/13 8:20,34,22,190,2418,0,235,8,34235,23,16.19054206,15,9.8
2016/1/13 8:20,35,46,188,563,0,145,8,35145,8,15.89769392,21,8
2016/1/13 8:25,34,46,241,2018,0,174,8,34174,35,16.19054206,19,18.3
2016/1/13 8:25,34,1,76,3305,0,220,41,34220,29,16.11421446,15,14.9
2016/1/13 8:25,34,65,100,2863,0,215,8,34215,29,16.33493202,14,14.2
2016/1/13 8:25,35,26,220,1910,0,24,7,3524,29,16.21455085,13,14.2
2016/1/13 8:30,34,34,50,2386,0,178,8,34178,33,16.33493202,18,20
2016/1/13 8:30,35,22,181,2760,0,237,8,35237,29,16.36587537,14,16.9
2016/1/13 8:30,34,46,233,2469,0,159,8,34159,23,16.21455085,9,10.6
2016/1/13 8:30,35,38,150,1251,0,150,25,35150,15,16.39543446,6,8.9
2016/1/13 8:35,35,46,128,2280,0,176,8,35176,46,16.33493202,10,24.5
2016/1/13 8:35,34,26,240,2414,0,13,8,3413,28,16.4419693,25,15.3
2016/1/13 8:35,35,46,169,2470,0,229,8,35229,25,16.35340952,13,12.3
2016/1/13 8:40,34,65,100,2827,1,172,13,34172,45,16.52650293,7,21.2
2016/1/13 8:40,34,34,74,481,0,191,8,34191,31,16.3333578,13,16.6
2016/1/13 8:40,35,46,181,2448,0,202,8,35202,29,16.33493202,26,14.3
2016/1/13 8:40,34,26,235,1818,0,141,8,34141,28,16.36643009,13,13.5
2016/1/13 8:40,35,26,217,2084,0,103,7,35103,10,16.02215929,16,8.9
2016/1/13 8:45,35,99,106,3546,0,194,13,35194,37,15.97481508,17,16.6
2016/1/13 8:45,34,26,78,496,0,37,8,3437,36,15.95335689,12,15.3
2016/1/13 8:45,35,38,152,2503,0,120,25,35120,22,16.02215929,16,11.8
2016/1/13 8:50,34,72,76,3392,1,33,26,3433,52,17.06759969,32,25.7
2016/1/13 8:50,34,69,48,3632,0,34,40,3434,42,16.51780523,23,19.2
2016/1/13 8:50,34,26,161,2785,0,79,8,3479,37,16.27021351,21,18.6
2016/1/13 8:55,34,26,190,2375,1,111,8,34111,53,16.94207589,19,26.5
2016/1/13 8:55,35,26,224,2223,0,0,9,350,48,16.53140167,19,23.2
2016/1/13 8:55,34,26,241,997,0,2,8,342,46,16.44125899,32,20.7
2016/1/13 8:55,35,38,106,850,0,35,25,3535,35,16.28176678,23,17.3
2016/1/13 8:55,35,22,143,1495,0,160,25,35160,32,16.27021351,28,16.3
2016/1/13 9:00,35,30,171,1645,0,112,25,35112,51,16.45434234,18,24.9
2016/1/13 9:00,35,38,158,587,0,114,24,35114,37,16.43561295,13,17.6
2016/1/13 9:00,35,26,216,2194,1,116,8,35116,35,17.05300191,21,16.6
2016/1/13 9:00,34,26,72,2352,0,26,8,3426,25,16.53140167,8,14.8
2016/1/13 9:00,35,26,222,2100,1,148,7,35148,31,16.55064504,18,12.1
2016/1/13 9:00,34,34,58,2269,0,153,8,34153,20,16.36643009,26,9.9
2016/1/13 9:00,35,26,127,1864,1,228,13,35228,18,16.52768444,15,9.3
2016/1/13 9:05,34,26,50,961,1,20,9,3420,63,16.92865877,37,29.3
2016/1/13 9:05,34,26,76,1886,1,15,12,3415,58,17.26492106,36,28.9
2016/1/13 9:05,34,26,75,2423,1,143,8,34143,40,17.06759969,23,19.4
2016/1/13 9:05,35,38,139,1334,2,9,24,359,24,17.52396621,18,14.7
2016/1/13 9:10,34,38,212,1741,1,38,25,3438,62,17.18882106,42,34.1
2016/1/13 9:10,34,26,48,1874,1,44,12,3444,59,17.3492126,20,33.6
2016/1/13 9:10,34,38,46,601,1,113,25,34113,41,17.05300191,44,18.9
2016/1/13 9:15,34,26,100,670,1,36,9,3436,33,17.46142384,13,17.6
2016/1/13 9:15,34,22,50,2444,1,155,9,34155,29,17.06759969,16,13.7
2016/1/13 9:15,35,26,164,1016,1,23,8,3523,14,17.40004134,23,9.9
2016/1/13 9:20,35,31,8,906,1,60,42,3560,36,17.37046293,23,17.1
2016/1/13 9:20,34,46,233,2297,1,226,8,34226,30,16.71256994,15,13.4
2016/1/13 9:25,34,26,69,2107,2,22,7,3422,44,17.41068317,23,27.3
2016/1/13 9:25,35,22,224,2374,1,233,8,35233,35,17.39793487,32,18.3
2016/1/13 9:30,34,26,60,938,1,118,8,34118,50,17.39976162,38,28.3
2016/1/13 9:30,34,33,100,2955,2,169,13,34169,35,17.43515264,15,21.3
2016/1/13 9:30,35,26,230,749,1,1,8,351,18,17.40004134,24,11.3
2016/1/13 9:35,34,22,212,1937,2,234,7,34234,43,17.41068317,26,25.5
2016/1/13 9:35,35,59,4,3141,1,41,42,3541,32,17.52842105,27,18.7
2016/1/13 9:45,34,34,241,548,1,175,8,34175,41,17.52842105,19,26.6
2016/1/13 9:45,34,26,212,1225,2,122,25,34122,20,17.88088785,34,14.6
2016/1/13 9:50,34,38,241,1332,2,16,24,3416,44,17.40904829,22,29.1
2016/1/13 9:50,34,26,214,1816,3,87,8,3487,25,17.39081256,38,20.7
2016/1/13 9:50,35,96,28,3297,2,198,15,35198,29,17.49388235,25,20.5
2016/1/13 9:55,34,22,48,1858,2,208,12,34208,29,17.35196172,31,24
2016/1/13 9:55,34,26,233,2202,2,124,8,34124,30,16.91326198,31,23.1
2016/1/13 9:55,34,26,57,970,2,18,7,3418,30,17.02279768,9,23
2016/1/13 9:55,35,26,122,2152,2,142,12,35142,7,16.91326198,29,6.4
2016/1/13 10:00,34,34,100,2311,2,209,8,34209,26,17.28791209,14,22.1
2016/1/13 10:00,34,26,50,2187,2,24,9,3424,25,17.02279768,19,21
2016/1/13 10:00,35,20,8,920,2,61,46,3561,29,17.40904829,28,18
2016/1/13 10:00,35,26,187,459,2,117,8,35117,6,16.89403606,27,9.6
2016/1/13 10:05,35,60,119,4211,2,196,13,35196,26,16.91326198,28,20.2
2016/1/13 10:05,35,26,172,1789,3,25,12,3525,16,17.39686916,16,12.9
2016/1/13 10:15,34,12,48,3711,2,214,49,34214,40,19.52404394,21,25.3
2016/1/13 10:15,34,26,74,2279,3,140,8,34140,25,17.12756849,22,17.5
2016/1/13 10:20,34,26,100,2777,3,37,8,3437,17,17.39081256,16,15.9
2016/1/13 10:20,34,22,60,2344,3,224,9,34224,21,17.12756849,19,14
2016/1/13 10:20,35,26,194,2277,3,201,8,35201,15,16.86429268,17,13.3
2016/1/13 10:25,34,38,240,1249,3,79,25,3479,19,17.0607767,25,19.3
2016/1/13 10:25,34,46,56,2399,3,222,8,34222,17,17.35733902,18,16.3
2016/1/13 10:25,34,26,76,1888,3,14,12,3414,16,16.56094796,17,14.6
2016/1/13 10:30,35,31,9,911,3,62,46,3562,16,17.17389444,11,16
2016/1/13 10:30,35,26,108,1821,1,114,8,35114,20,16.05760073,16,12.5
2016/1/13 10:35,34,22,70,1279,3,220,25,34220,15,16.86429268,14,14.8
2016/1/13 10:35,35,38,164,804,3,195,25,35195,25,15.42940589,9,12.9
2016/1/13 10:35,34,26,212,1223,3,170,25,34170,11,15.83783632,17,12.5
2016/1/13 10:40,34,38,235,419,3,106,30,34106,31,15.58937669,18,20.9
2016/1/13 10:40,35,39,165,1107,3,138,24,35138,18,15.66357579,10,16.9
2016/1/13 10:40,34,26,80,2039,3,115,9,34115,13,16.17854447,13,13.5
2016/1/13 10:40,34,26,202,2741,3,120,8,34120,8,15.91968854,16,11
2016/1/13 10:50,35,37,216,2477,3,112,9,35112,30,15.28914687,12,18.3
2016/1/13 10:50,34,39,240,2177,3,205,9,34205,22,15.66663452,4,12
2016/1/13 10:50,34,38,241,1361,3,154,25,34154,16,15.36048518,11,11.3
2016/1/13 10:50,35,26,216,1819,3,150,8,35150,13,15.24795443,18,6.2
2016/1/13 10:55,35,17,7,3240,0,192,48,35192,56,17.53056358,17,23.1
2016/1/13 10:55,34,38,46,602,3,149,25,34149,28,15.75870599,13,16.4
2016/1/13 10:55,35,30,177,1541,1,227,25,35227,16,16.43855634,12,13.8
2016/1/13 10:55,34,72,75,3408,3,33,26,3433,26,15.24795443,30,13.4
2016/1/13 11:00,34,26,190,2312,1,16,9,3416,32,16.40862745,12,19
2016/1/13 11:00,34,72,76,3353,1,13,13,3413,20,16.65081534,10,13.9
2016/1/13 11:00,35,5,24,3198,3,12,42,3512,19,15.81822796,19,10.9
2016/1/13 11:00,35,38,163,1331,3,26,24,3526,20,15.53465686,9,9.6
2016/1/13 11:05,34,26,160,460,3,0,9,340,28,15.81822796,7,17.2
2016/1/13 11:05,34,26,240,2105,3,119,7,34119,25,15.75870599,17,13.8
2016/1/13 11:05,34,24,202,1386,3,231,25,34231,22,15.17930295,15,10.7
2016/1/13 11:10,35,58,143,734,0,152,8,35152,65,16.87366224,17,29.1
2016/1/13 11:10,35,26,224,2745,1,38,9,3538,24,16.55324675,35,16.3
2016/1/13 11:10,35,26,143,2062,0,122,8,35122,42,17.66979284,11,15.2
2016/1/13 11:10,34,38,185,2264,1,111,25,34111,19,16.54246032,13,13.3
2016/1/13 11:15,35,46,171,2480,1,166,8,35166,25,16.56642567,13,15.1
2016/1/13 11:15,34,56,190,1285,1,121,25,34121,27,16.47912383,13,15.1
2016/1/13 11:20,35,42,138,2529,0,9,25,359,69,17.65166163,14,25.4
2016/1/13 11:20,34,45,48,3979,0,28,42,3428,35,16.49892259,29,17.4
2016/1/13 11:20,35,30,147,649,1,230,25,35230,18,16.20477419,15,14
2016/1/13 11:20,34,65,100,2824,0,172,13,34172,24,16.23452675,10,12.8
2016/1/13 11:25,34,38,233,1545,1,116,25,34116,29,16.17273497,11,18.7
2016/1/13 11:25,35,26,177,1007,1,139,8,35139,12,16.17055556,23,9.8
2016/1/13 11:30,34,39,235,2221,1,171,8,34171,42,15.98942308,20,22.8
2016/1/13 11:30,34,26,17,880,0,30,43,3430,27,16.23452675,14,15.3
2016/1/13 11:35,35,39,219,632,1,136,25,35136,40,16.0845447,6,21.8
2016/1/13 11:35,35,22,4,1779,0,221,12,35221,47,16.79761252,22,21.8
2016/1/13 11:35,34,26,215,2101,0,20,7,3420,47,16.79761252,19,21.1
2016/1/13 11:35,35,37,224,993,0,146,9,35146,41,16.5134984,22,19.1
2016/1/13 11:35,35,26,181,2412,0,117,8,35117,11,16.3102091,18,6.8
2016/1/13 11:40,35,38,154,1730,0,228,25,35228,39,16.3102091,18,20.6
2016/1/13 11:40,34,1,75,3440,0,202,9,34202,36,16.3102091,15,19
