time,runway,peaknew,gatenew,NewPushA,NewPushBa,NewPushoutB,append2_res,append1_res
80400,17,4,36,8,25,17.22598147,12,11
80400,17,4,160,12,29,17.22598147,14,13
81000,17,4,48,4,9,17.69851485,12,7
81000,17,4,212,6,13,17.7163067,18,11
81000,17,4,192,8,28,17.18429136,16,13
81900,17,4,37,2,8,17.72830296,14,7
81900,17,4,229,2,11,17.74792276,18,9
82200,17,4,182,5,14,17.81887955,21,11
82800,17,4,224,3,3,19.28676471,3,1
82800,16,4,196,2,3,17.83101315,3,3
83400,17,4,226,1,3,17.93170732,6,3
84600,17,4,169,2,4,18.63873874,5,1
84600,17,4,211,1,4,17.94186567,8,3
84600,17,4,205,8,14,19.15736,17,5
85500,17,4,225,3,4,19.21318145,9,3
85500,17,5,42,4,9,19.9022187,1,4
85800,17,4,45,1,4,19.15736,2,1
85800,17,4,28,9,14,20.07257717,9,3
86100,17,4,27,1,3,19.53808411,6,2
300,17,5,59,5,10,19.9022187,1,6
600,16,4,32,4,5,20.78715459,5,0
600,17,5,21,7,10,,6,3
600,17,5,49,2,10,20.00748899,2,8
900,17,5,17,7,10,19.68695652,1,5
1200,17,5,26,1,7,20.00748899,0,6
1500,17,5,13,3,7,19.99008142,0,5
1500,17,5,51,1,5,20.27755102,2,6
1800,17,5,214,5,10,19.95248574,1,8
2100,16,5,198,0,0,20.40913838,2,3
3600,17,5,193,2,3,18.64801921,2,0
3900,17,5,196,2,3,17.81823529,2,2
4500,17,5,199,1,2,17.71092814,1,1
4800,17,5,169,1,3,16.92006369,3,2
6300,17,5,192,0,0,15.82430669,2,1
7800,17,1,41,3,6,18.63312621,3,3
8700,17,5,46,0,1,14.60458015,2,0
9000,17,5,180,2,2,14.73596059,4,2
9300,17,5,54,0,1,14.4034188,1,0
9900,17,5,63,1,2,13.3571885,0,0
10500,17,5,62,0,0,13.11262136,0,0
12600,17,5,47,0,0,13.51069182,0,1
13200,17,5,173,0,1,13.08852459,1,0
13800,16,1,44,3,8,18.38482205,9,4
18000,16,2,71,9,21,17.43946754,16,10
21300,17,5,55,1,2,12.85828221,0,1
21900,17,5,51,1,1,12.69390244,2,0
21900,17,1,73,12,29,17.21455865,15,12
22500,17,5,194,1,3,13.21055662,1,1
23400,17,5,217,4,4,13.19010989,1,1
23400,17,5,66,4,6,12.96700405,1,2
24000,17,4,0,0,3,12.87717042,1,1
24000,17,2,13,6,11,13.89113436,0,6
24300,17,4,2,4,7,12.82244582,1,1
24300,17,4,28,2,8,12.93408948,1,2
24300,17,5,166,6,8,12.96700405,1,3
24300,17,4,171,8,12,12.87717042,2,5
24300,17,4,233,7,12,12.85226131,2,5
24600,17,4,67,3,10,12.90369249,3,4
24600,17,4,124,4,12,12.93408948,4,5
24600,17,4,169,9,15,12.85226131,8,8
24600,17,4,138,7,16,12.78448509,9,8
24600,17,4,182,8,16,12.82244582,9,9
25200,16,2,234,7,11,13.84706849,0,6
25500,16,2,151,9,18,14.38297769,4,7
25500,17,4,158,8,18,13.16590529,8,9
25800,17,1,41,1,7,15.48476041,1,2
25800,16,2,236,5,7,13.56890244,1,4
25800,17,2,157,8,11,13.74374308,1,5
26100,16,2,161,5,8,13.84706849,0,4
26100,16,4,136,6,9,13.43938547,6,6
26100,16,2,203,9,17,14.34633072,3,7
26100,16,2,212,8,15,14.10996767,1,7
26400,17,2,20,2,5,14.34800563,0,2
26400,16,2,146,7,14,13.89113436,1,7
26400,16,2,36,12,23,14.37213429,5,8
26700,16,2,164,5,12,14.18957346,1,5
26700,17,2,82,9,18,14.77510271,5,7
26700,16,2,123,16,26,14.10996767,5,10
26700,16,2,160,11,25,14.92616487,4,11
27000,16,1,229,8,17,16.0409943,3,9
27000,16,2,184,7,19,14.92616487,3,10
27300,17,4,40,5,9,13.33556672,6,5
27300,16,2,214,10,19,14.50047109,5,7
27300,16,2,167,8,18,14.84021739,4,8
27300,16,2,191,10,20,14.59958106,5,8
27300,17,2,155,6,16,15.20670827,3,8
27300,17,1,112,8,21,15.48476041,3,10
27600,17,1,205,8,17,15.6400607,5,9
27600,16,1,218,7,20,15.67998436,3,11
27900,16,1,153,8,11,15.89770808,3,5
27900,17,1,179,10,19,15.99258024,4,8
27900,16,1,202,12,26,15.38906803,4,12
28200,16,1,162,7,16,15.74491089,3,8
28200,17,1,204,7,16,15.87918822,3,8
28200,16,1,11,12,25,15.89770808,3,11
28500,16,1,215,7,15,15.87918822,3,7
28500,16,1,140,9,17,15.6351434,4,9
28800,16,1,168,7,14,15.6689496,2,7
28800,17,1,230,7,17,15.63119057,4,8
28800,17,1,227,10,20,15.69779028,5,10
28800,16,0,221,10,23,16.35340952,8,12
28800,16,1,195,11,22,15.64359768,5,12
29100,16,0,186,6,10,16.10990366,3,6
29100,17,0,225,12,19,16.10990366,6,10
29100,17,0,121,13,24,15.80850631,8,13
29400,16,0,178,4,7,15.89426058,4,4
29400,17,0,170,5,7,15.7925435,4,5
29700,16,0,192,8,14,15.89769392,5,7
30000,17,0,232,7,12,15.92961266,5,7
30000,16,0,222,6,14,16.09011964,4,8
30000,16,0,219,8,17,16.15758711,7,8
30000,17,0,198,11,22,16.09011964,10,13
30300,16,0,220,5,11,16.39543446,2,3
30300,17,0,16,6,14,16.21455085,3,5
30300,16,0,166,7,14,16.19054206,5,7
30300,16,0,206,9,18,16.18434588,8,10
30600,16,0,180,7,13,16.18434588,4,6
30600,16,0,159,5,13,16.09011964,4,7
30600,17,0,185,11,26,16.4107197,8,12
30900,17,0,237,9,19,16.28842944,7,8
30900,16,0,207,8,18,16.31387724,7,8
30900,16,0,124,9,20,16.20182665,4,9
30900,17,0,231,9,21,16.31387724,7,9
31200,17,0,163,7,17,16.36587537,4,7
31200,16,0,182,7,15,16.27797112,3,7
31200,16,0,18,6,16,16.31727806,3,8
31200,17,0,87,9,19,16.02215929,4,9
31200,16,1,209,8,21,16.55064504,6,12
31500,17,0,150,14,23,16.13127196,6,9
31500,16,0,116,7,18,16.31727806,4,9
31500,17,0,43,13,24,15.97481508,4,10
31500,17,0,193,18,30,16.36643009,10,15
31800,16,0,45,7,13,16.57194323,5,6
31800,16,0,191,10,17,16.37025204,5,6
31800,16,0,35,8,15,16.06157098,2,7
31800,16,0,226,8,14,16.02822665,2,7
31800,16,0,201,12,19,16.36643009,7,8
31800,16,1,23,12,27,16.55064504,10,15
32100,17,0,141,8,15,16.49636564,6,6
32100,16,1,113,10,19,16.52650293,5,9
32100,16,0,149,14,24,16.44125899,10,12
32400,17,0,38,8,14,16.53140167,6,5
32400,17,1,13,5,15,17.06759969,8,7
32400,16,0,114,11,20,16.45434234,7,8
32400,17,1,19,7,16,16.59474269,4,9
32400,17,1,152,10,24,16.55064504,8,13
32700,16,0,14,9,14,16.27021351,3,5
32700,17,0,9,10,19,16.49636564,8,9
32700,16,1,24,10,29,16.81298557,15,13
32700,16,1,20,10,29,16.92865877,15,13
33000,16,1,139,9,23,17.3492126,13,9
33000,16,1,88,10,28,16.81298557,14,12
33000,16,1,111,10,26,16.71256994,11,13
33300,16,1,143,8,18,17.3492126,11,8
33300,17,1,80,6,18,17.21455865,11,8
33300,16,1,200,7,18,16.71256994,5,10
33600,17,1,57,6,16,16.92865877,9,7
33900,16,1,120,8,15,17.43795712,7,7
33900,17,1,235,10,27,17.39793487,17,11
34200,16,2,156,7,12,17.57311258,11,6
34200,17,2,0,3,9,17.38473896,10,6
34200,16,2,172,4,11,17.38473896,12,8
34200,16,1,46,13,29,17.46142384,22,14
34500,17,2,40,3,10,17.34072212,11,7
34800,16,2,183,6,10,17.40549289,5,3
34800,16,2,52,8,17,17.45684159,9,7
34800,16,2,224,6,12,17.52396621,11,7
35100,16,2,203,9,18,17.43515264,16,10
35100,16,2,170,9,20,17.38473896,16,11
35400,16,2,115,9,16,17.38192363,9,6
35400,17,3,169,9,20,17.06303419,14,11
35400,16,2,80,15,28,17.37785333,17,15
35700,17,2,10,7,13,17.45684159,8,5
35700,16,2,187,3,9,16.87295711,7,6
35700,17,2,192,8,17,17.04793187,11,10
36000,17,2,195,1,5,16.87295711,7,4
36000,16,2,155,5,11,17.02279768,10,6
36000,16,2,119,9,22,17.28791209,13,10
36300,17,3,12,5,7,17.20732553,5,4
36300,17,3,194,7,14,17.32490909,13,9
36600,16,2,116,10,19,16.89403606,12,11
36900,16,3,164,2,7,15.71811594,6,3
36900,16,3,190,5,11,16.56094796,7,4
37200,16,3,208,0,4,17.2308747,5,3
37200,17,3,16,4,7,17.37184293,9,5
37200,16,3,118,7,15,17.35733902,13,8
37500,16,3,171,4,8,16.77176648,6,5
37500,16,3,202,5,11,17.35733902,12,6
37500,16,3,37,7,12,17.20732553,11,8
37800,17,3,140,5,9,16.17854447,10,4
38100,16,3,122,8,16,16.77176648,11,7
38400,16,3,2,7,16,16.68490566,13,6
38400,16,3,15,7,15,15.83783632,13,7
38400,16,3,111,8,16,16.14186173,14,8
38400,17,3,112,11,20,15.83783632,15,10
38700,17,3,201,5,9,15.92211646,9,4
39000,17,3,1,4,9,15.58937669,8,4
39000,16,3,146,5,11,15.58937669,10,6
39000,17,3,151,14,22,15.21236501,7,8
39000,16,1,157,10,19,16.17055556,8,9
39300,16,3,35,8,14,15.24795443,2,4
39300,16,3,114,9,13,15.13876464,3,4
39300,17,3,230,11,18,15.17930295,6,6
39300,17,3,225,16,27,15.13554502,10,16
39600,17,3,27,9,17,15.38206549,2,6
39600,16,3,14,8,16,15.81822796,2,6
39600,17,1,95,7,17,15.99075786,3,7
39600,16,3,19,10,20,15.42940589,5,10
39900,16,3,141,8,16,15.38206549,0,4
39900,16,1,228,10,20,16.65081534,8,10
39900,16,1,231,7,18,16.05760073,7,11
40200,16,1,154,4,9,16.59849691,7,7
40200,17,1,0,7,17,15.99075786,5,9
40200,16,1,38,7,18,16.55324675,9,11
40500,16,1,182,5,12,16.35558559,3,6
40500,16,1,121,11,23,16.54246032,8,10
40500,17,1,177,12,26,16.55324675,10,13
40800,16,1,169,3,8,16.12955895,3,4
40800,16,1,11,10,18,18.56122449,7,9
40800,16,1,20,11,24,16.43855634,7,10
41100,17,1,170,7,10,16.1320442,2,3
41100,16,1,46,11,22,16.17055556,9,11
41100,16,1,36,14,25,16.13170732,11,12
41400,16,0,136,4,10,16.79761252,4,4
41400,16,1,191,10,21,16.28269987,5,8
41400,16,0,17,6,14,17.64720948,3,9
41700,17,1,143,3,10,15.98183347,4,5
41700,17,1,213,8,16,15.98942308,7,8
41700,16,1,115,13,22,16.17273497,7,10
41700,17,1,161,11,24,16.0845447,11,13
42000,16,1,181,5,7,18.61857923,5,2
42000,17,0,50,6,10,16.49168019,5,6
42000,16,0,224,8,18,16.5134984,8,9
42300,17,0,198,9,24,16.8691306,9,9
42300,17,0,120,7,15,16.72626343,7,10
42300,16,0,79,12,23,16.21636439,12,13
42300,17,0,112,11,24,16.9073017,12,13
42600,16,0,152,5,10,16.49892259,6,6
42600,17,0,212,13,29,16.5134984,15,14
42900,17,0,144,4,11,16.9073017,3,5
42900,17,0,232,6,17,16.84605457,9,7
42900,17,0,227,13,24,16.83805442,11,11
43200,16,0,24,5,15,18.71856311,6,7
43200,17,0,146,10,21,17.68380443,4,11
43200,17,0,168,9,24,16.84605457,12,12
43200,16,2,142,20,40,18.65202369,19,16
43500,16,0,193,4,5,17.55086727,6,3
43500,16,0,216,4,8,17.59740406,4,5
43500,16,0,15,7,16,17.51838866,4,9
43500,17,0,30,8,16,17.65166163,7,11
43500,17,0,138,14,27,17.33478588,10,13
43800,16,0,151,3,6,17.65166163,4,4
43800,16,0,37,8,19,18.10091743,8,11
44100,16,1,12,5,8,18.57637623,6,3
44100,16,2,222,14,18,19.52360989,9,6
44100,16,0,116,4,9,17.7077534,4,7
44400,16,0,190,3,7,17.51838866,1,3
44400,16,1,172,1,3,18.22642074,3,3
44400,17,0,9,5,8,17.62664346,0,5
44400,16,2,220,9,22,18.68694593,6,11
44700,16,0,203,4,10,17.66816743,3,4
44700,16,0,226,2,9,17.64720948,3,6
44700,16,0,140,6,10,17.582185,3,8
44700,16,0,113,7,21,17.73858921,9,9
45000,17,0,229,5,13,17.48611929,4,8
45000,16,2,51,18,33,18.7429059,15,15
45300,17,1,10,1,4,18.22642074,3,4
45300,17,2,14,5,12,19.03120869,2,5
45300,16,0,165,5,7,17.52517162,3,6
45300,16,3,139,10,33,18.37510186,21,18
45600,16,1,124,11,19,18.13411528,13,9
45600,17,1,161,13,23,18.63312621,9,11
45900,16,0,20,4,15,18.84359177,7,7
45900,16,2,202,14,21,19.36449788,7,8
46200,17,1,42,2,6,18.35427589,2,1
46200,16,1,182,8,13,18.61857923,7,5
46200,17,1,234,9,16,18.63312621,8,8
46200,16,2,34,16,28,19.03120869,8,15
46500,16,1,191,7,13,18.63312621,5,5
46500,17,1,23,6,16,18.38638721,6,7
46800,16,1,152,3,7,18.35427589,3,2
46800,16,0,31,13,25,19.2473766,10,5
46800,17,1,233,12,21,18.45853558,8,11
46800,17,1,84,13,23,18.45412157,10,12
47100,16,1,204,2,12,18.38638721,4,3
47100,16,0,225,4,10,18.11745045,5,6
47100,16,2,221,16,40,18.62173489,24,15
47100,16,2,28,18,50,18.62173489,28,21
47400,17,0,145,7,14,18.04774624,5,9
47700,16,0,196,5,8,18.04124294,4,5
47700,16,0,210,5,9,18.23723958,3,5
47700,16,2,192,6,17,18.88805031,3,7
47700,17,0,49,8,16,17.98131107,6,9
48000,16,2,169,10,14,19.458901,6,2
48000,17,0,230,4,13,18.71856311,4,5
48000,16,0,121,3,8,18.10091743,4,6
48000,17,0,19,5,12,18.32114198,5,8
48300,16,2,36,18,27,19.52360989,9,11
48300,17,2,168,14,23,19.28304204,9,12
48600,17,0,146,2,13,18.93617021,5,5
48600,16,0,158,5,11,18.32114198,3,6
48600,16,2,32,16,40,18.62173489,24,16
48900,16,0,231,1,7,18.93617021,3,3
48900,16,2,235,10,24,18.7931154,7,12
49200,16,2,13,14,20,19.47121972,9,7
49200,16,2,45,16,33,18.65496559,12,13
49500,16,2,197,14,33,18.44250569,23,15
49800,17,2,116,6,13,19.28304204,4,2
49800,17,2,194,13,24,18.48195777,14,9
50100,17,2,111,10,13,19.52360989,6,1
50100,17,2,138,15,21,19.40970874,8,8
50100,16,2,21,20,33,19.07086915,15,17
50400,17,2,63,7,18,18.65202369,5,7
50400,16,2,17,15,33,18.59064643,13,14
50400,16,2,224,15,33,18.48195777,23,14
50400,16,2,35,19,40,18.54471313,20,14
50700,17,2,18,4,11,18.67105005,1,5
51000,17,2,27,8,15,18.64086957,10,6
51000,16,2,46,19,42,18.48195777,28,17
51300,16,2,217,13,21,18.4184198,14,9
51300,16,3,199,2,17,17.92275355,11,14
51300,16,3,223,7,23,18.42556122,16,16
51600,16,2,26,18,33,18.4184198,20,13
51600,16,2,16,22,50,18.50451866,30,22
51900,17,2,114,5,11,18.46336439,8,4
51900,16,3,25,12,36,18.3140625,22,18
51900,16,2,201,21,51,18.54985437,28,22
52200,17,2,33,6,14,18.5396862,13,5
52200,16,3,119,11,35,17.93978045,21,18
52500,16,3,10,11,37,18.35268097,25,21
52500,16,3,64,13,39,18.48524988,26,23
52800,16,2,226,8,21,18.5396862,13,7
52800,17,2,237,8,21,18.5396862,13,7
52800,16,3,182,12,30,18.3140625,18,12
53100,17,3,15,4,5,18.38542914,6,3
53100,16,4,207,9,9,17.17836218,10,4
53100,16,3,186,2,10,17.92275355,6,9
53400,16,3,19,10,30,17.70388711,18,16
53700,16,3,171,1,10,17.77473176,9,11
53700,16,3,38,8,31,18.32051414,17,17
54600,17,3,54,5,10,18.32051414,6,4
54600,16,4,222,10,15,16.76288525,8,7
54900,16,4,229,8,11,17.03239918,7,5
55200,16,4,168,16,22,16.49528302,13,12
55800,16,4,204,8,13,16.76288525,5,5
55800,16,4,136,9,11,17.18568521,9,5
55800,16,4,191,12,14,17.18568521,13,8
55800,17,4,205,14,22,16.38298526,13,11
55800,16,2,35,11,21,16.19942987,13,11
56100,16,2,36,3,9,16.65643301,4,6
56100,16,4,234,6,15,16.27619904,7,7
56100,16,4,37,12,19,16.49261115,12,9
56100,17,2,124,8,17,16.07698616,15,10
56400,17,2,20,3,6,16.16915939,4,4
56400,17,2,16,5,15,16.10296367,9,7
56400,17,2,233,9,16,16.19942987,10,8
56700,17,2,118,8,13,16.17030335,9,8
56700,17,2,122,11,26,16.02317721,16,12
57000,17,2,170,5,16,16.03610473,15,8
57000,17,2,230,15,28,16.16915939,25,16
57300,17,1,19,4,6,16.83656656,7,4
57300,16,2,231,4,11,16.02317721,4,6
57300,17,2,121,13,29,15.99023643,17,13
57300,17,2,236,15,30,16.03806043,23,14
57300,17,2,206,13,32,16.02317721,19,15
57600,16,2,202,3,11,16.09166667,8,6
57600,17,2,0,8,19,16.24683544,10,8
57600,16,1,11,10,25,16.31926484,7,11
57600,16,1,30,10,28,16.52360811,12,12
57900,17,2,42,5,10,16.27631923,5,4
57900,16,2,190,4,8,16.34362512,4,5
57900,17,2,218,12,25,16.24683544,13,12
58200,16,2,228,6,10,16.42827341,4,5
58200,16,2,79,9,16,16.39556434,7,9
58500,17,2,2,10,17,16.58122232,8,11
58500,16,2,237,9,17,16.38666031,4,11
58500,17,2,212,9,16,16.69958753,7,12
58800,16,4,192,1,6,16.59166207,8,4
58800,17,1,150,3,9,16.80064963,5,8
58800,16,2,113,6,13,16.34362512,4,9
58800,17,2,13,8,16,16.63798165,7,12
59100,16,1,196,9,13,15.9975576,1,3
59100,16,2,197,1,6,16.13026506,3,4
59100,16,2,138,6,10,16.50860713,3,6
59100,17,2,195,6,13,16.34362512,4,9
59400,17,1,9,7,10,15.91728907,1,3
59400,16,2,15,5,11,16.18096374,3,8
59700,17,2,235,14,22,15.86234684,4,8
59700,17,1,146,16,28,15.86658824,7,14
60000,16,1,167,9,16,16.01438451,4,4
60000,16,2,152,9,16,15.90949881,1,8
60000,17,1,215,11,23,16.01438451,5,9
60000,17,1,161,14,30,16.24552036,11,13
60300,16,1,112,5,14,16.4328534,4,4
60300,17,1,116,3,14,16.52360811,4,4
60300,16,1,182,3,12,16.99887781,3,5
60300,16,1,192,4,6,16.79879466,5,6
60300,17,1,151,8,24,17.03806634,12,15
60600,16,1,220,7,17,16.24552036,4,7
60600,17,1,163,6,20,16.63029915,7,9
60900,16,1,12,6,18,16.76945876,10,7
60900,16,1,227,6,13,16.94292528,8,9
60900,16,1,171,6,9,16.71566469,8,9
61200,16,1,169,8,17,16.71999172,6,6
61200,17,1,38,6,12,16.94292528,8,8
61500,17,1,123,5,12,16.81167691,9,7
61500,17,1,191,10,18,16.80064963,10,11
61500,16,2,10,13,31,17.97574328,16,13
61800,17,1,45,4,7,16.82917407,4,3
62100,16,1,35,8,14,16.94312692,10,6
62400,16,1,232,4,8,16.8309075,4,3
62400,16,1,32,2,10,16.76945876,7,4
62400,17,1,118,8,11,17.07052192,1,5
62400,17,1,194,5,14,16.76945876,10,6
62400,16,1,224,8,17,16.8309075,12,7
62700,16,1,200,6,13,16.8309075,8,5
62700,16,2,225,7,16,17.39313644,4,6
62700,16,2,141,11,19,17.30585263,6,11
63000,16,1,43,10,23,16.76945876,11,8
63000,16,2,222,7,18,17.7192275,12,8
63000,16,1,33,11,18,17.0131216,4,10
63300,17,1,201,6,8,17.0131216,2,3
63600,17,2,1,6,12,17.30585263,1,5
63600,16,2,28,9,13,17.19413735,2,7
63600,16,1,37,14,27,16.78336816,9,10
63900,17,2,20,1,6,17.32339468,1,4
63900,17,2,155,5,13,17.32224481,3,5
63900,17,2,187,10,21,17.36140279,9,11
63900,17,2,234,14,22,17.30585263,6,12
63900,17,2,136,13,26,17.27982383,10,15
64200,16,2,209,8,19,17.94410681,8,8
64200,16,2,18,10,24,17.85803611,14,11
64200,16,2,34,12,23,17.66783453,12,11
64500,16,2,164,7,15,17.7192275,9,7
64500,16,2,229,11,21,17.39313644,6,10
64500,16,2,117,11,27,17.73306175,13,12
64800,17,2,82,5,8,17.72236105,7,5
64800,17,2,41,4,11,17.9007217,8,6
64800,16,2,210,6,16,17.9007217,10,8
64800,16,2,44,10,22,17.94410681,10,9
65100,16,2,139,2,7,17.94613979,5,4
65100,16,3,172,6,16,17.07150259,18,7
65100,17,2,236,10,20,17.97574328,9,9
65400,17,2,21,2,4,17.65054183,3,2
65400,17,2,237,8,17,17.68687583,10,7
65400,17,2,230,10,23,17.75811542,13,11
65400,17,2,112,13,27,17.74797156,14,12
65400,16,2,120,9,26,17.9007217,13,12
65700,17,2,191,13,29,17.76171713,15,14
66000,16,2,221,12,22,17.67510354,14,10
66000,17,2,152,8,21,18.00453118,14,12
66300,17,2,111,5,11,17.82690445,10,7
66300,17,2,122,8,17,17.82690445,10,9
66300,17,2,121,10,23,18.00453118,16,14
66600,16,2,168,5,10,17.86611842,6,4
66600,16,2,138,3,8,17.6980383,7,6
66600,16,2,151,5,11,17.7128666,4,6
66600,16,2,146,6,13,17.6980383,8,8
66900,16,3,19,10,23,17.66978178,17,11
67200,17,3,24,6,8,17.18660852,7,4
67200,16,3,161,4,10,17.61883562,8,6
67500,17,3,231,8,14,17.3560772,10,6
67800,16,3,220,6,14,17.07150259,15,6
67800,16,3,205,7,13,16.72552645,13,6
67800,16,3,113,7,17,16.63981763,15,8
68100,17,3,35,3,4,16.41322751,4,3
68400,16,3,182,6,18,16.69498747,17,10
68400,16,3,72,8,20,16.63981763,19,11
68700,17,3,226,5,11,16.41923274,12,6
69000,17,4,199,5,15,16.51186072,15,10
69300,16,4,156,4,9,16.05088988,7,2
69300,16,4,203,2,5,15.38992537,7,2
69300,16,4,216,4,7,15.60555556,9,2
69300,17,4,16,3,9,16.5400542,9,6
69300,17,4,202,3,8,16.58963989,12,7
69600,16,4,207,2,5,15.50438048,8,3
69600,16,4,114,1,4,16.69267606,8,4
69900,17,4,115,4,7,16.19051878,10,3
70200,16,4,171,3,4,15.78572327,5,0
70800,16,4,149,3,6,15.6166474,5,3
70800,16,4,29,5,10,15.50438048,11,6
71400,17,3,33,3,7,15.84790647,8,4
71400,16,3,28,9,13,17.9251153,8,7
71700,16,4,136,3,5,16.24153675,6,1
71700,16,4,220,3,7,16.14083474,5,3
71700,16,4,152,3,4,16.11280924,5,3
71700,17,4,224,6,10,16.2921095,11,4
71700,17,4,112,9,15,16.2921095,15,8
72000,17,4,222,5,9,16.10978982,8,2
72000,16,4,157,7,15,16.11258465,9,5
72000,16,3,37,11,22,16.0102636,23,9
72300,16,3,193,4,10,15.69457281,12,5
72300,16,3,13,7,15,16.13056346,12,5
72300,16,4,140,14,24,16.0422409,21,11
72600,16,3,194,1,5,16.33244293,4,2
72600,17,3,146,7,15,15.84639831,14,9
72900,17,3,235,6,13,16.02258065,9,4
73200,16,3,27,6,11,15.7133914,12,5
73200,16,3,10,11,17,16.66433991,10,6
73200,17,3,209,8,15,15.83402286,15,7
73500,16,3,212,4,7,15.80460022,9,2
73500,17,3,233,6,12,16.35519575,8,7
73500,17,3,206,8,17,15.84790647,18,7
73800,17,4,61,4,8,17.16443742,4,3
73800,16,3,30,6,10,16.18213748,9,8
74100,17,3,35,4,8,15.86711302,8,4
74100,17,3,138,8,15,16.27703631,16,10
74100,16,3,161,11,22,15.72764579,21,11
74100,17,3,230,15,24,17.0247428,11,11
74700,17,3,121,7,16,16.37466475,12,7
74700,17,3,211,9,17,16.33244293,14,8
74700,16,1,75,4,14,17.1135124,6,11
75000,16,3,168,7,13,17.24456259,5,4
75000,17,3,232,10,16,16.6493925,10,6
75300,17,3,237,10,17,16.66555972,11,7
75600,17,3,2,6,10,16.86484254,2,2
75600,17,1,42,3,11,17.023625,5,6
75600,16,3,12,9,19,17.26719039,9,8
75600,17,3,204,16,25,16.7965572,12,9
75600,17,3,151,17,27,16.8591505,13,12
75900,17,3,201,5,12,17.22730733,5,4
75900,16,1,19,10,18,17.3599335,9,8
75900,16,1,117,8,18,17.34087171,9,10
76200,16,1,205,6,12,17.34087171,6,6
76200,16,3,38,12,19,17.15598802,10,7
76200,17,3,229,13,23,17.22730733,13,12
76200,17,1,171,13,25,17.38740554,16,18
76500,17,4,139,4,14,17.23481229,7,6
76500,16,3,15,7,14,17.55970825,9,8
76500,17,1,170,4,12,17.1135124,6,10
76500,17,1,159,6,17,17.25591837,10,11
76500,17,1,143,3,13,17.0301974,9,11
76500,16,1,0,7,20,17.2895128,12,13
76800,16,3,14,8,14,17.95393548,7,9
76800,17,1,158,3,13,16.78543134,6,10
77100,17,3,43,4,7,17.1299787,3,5
77100,17,1,182,10,29,16.78543134,14,13
77400,17,4,44,7,15,16.95196776,7,6
77700,17,1,18,4,6,17.26105016,5,1
77700,17,1,29,9,14,17.13324197,8,5
77700,17,3,124,8,13,17.57081228,8,5
78000,17,4,12,4,6,17.72830296,9,4
78000,17,1,113,8,12,17.08380225,8,4
78300,16,4,172,3,12,17.23481229,5,5
78300,16,3,228,10,16,17.95393548,7,10
78600,17,3,111,3,8,17.89640055,4,4
78600,17,3,45,4,7,17.64912109,4,5
78600,17,3,48,9,16,17.90192982,6,9
78900,16,3,227,2,6,17.88216985,1,2
79200,16,3,136,10,18,17.28557082,6,8
79500,16,3,195,8,15,16.92235991,8,7
79500,16,3,79,12,25,16.90512406,12,9
79800,17,3,16,8,14,17.10245464,7,7
79800,17,3,202,9,17,16.92235991,9,8
79800,17,4,231,9,20,16.96171171,11,9
80100,17,4,2,3,8,16.96171171,2,2
80100,16,4,212,4,8,17.29866264,7,4
80100,17,4,118,10,28,17.11134884,18,13
80100,17,3,191,13,29,16.9381295,17,13
80400,17,4,85,7,16,17.18566775,15,8
80400,17,4,115,5,20,17.22767322,15,9
80400,17,4,226,8,23,17.22598147,18,11
81000,17,5,168,6,13,19.94326396,5,8
81000,17,4,35,7,21,17.18429136,14,10
81300,16,4,74,3,9,17.25072115,11,5
81900,16,4,200,1,6,17.98330159,7,2
81900,17,4,33,3,7,18.000375,11,5
81900,17,4,220,5,9,17.84899574,14,7
82200,17,4,112,4,10,18.000375,15,7
82200,17,4,215,6,9,17.69851485,13,8
82800,16,4,198,1,2,19.21537829,4,1
82800,17,4,178,1,7,17.93170732,12,3
83100,17,4,162,2,7,17.94470859,11,5
83400,17,4,222,1,7,17.7923913,12,4
84300,17,4,229,2,2,18.70296053,4,1
84600,17,4,225,1,4,19.28676471,8,2
84600,17,4,226,5,6,20.06681159,3,2
84600,17,4,183,3,4,19.14610829,9,2
84600,17,5,178,2,5,15.84053254,2,2
85200,17,5,194,3,13,20.01005874,5,7
85500,17,5,29,0,3,20.26262815,1,1
85500,17,4,197,1,4,19.11604839,8,2
85800,17,4,30,5,5,19.79218638,3,1
86100,17,4,23,3,5,20.16432161,1,1
300,17,5,27,3,4,19.75218391,0,3
300,17,4,199,8,12,20.35,3,6
600,17,4,17,1,6,20.78715459,2,3
600,17,4,142,3,7,20.44538064,2,4
900,17,5,31,0,5,20.14679912,3,3
1200,17,5,13,4,7,19.86717489,1,2
1200,17,5,14,0,6,20.14679912,3,4
1500,17,5,32,5,7,19.83209028,2,3
1800,17,5,193,0,0,17.69864458,2,0
1800,17,5,58,3,7,19.99265367,3,3
3900,17,5,198,3,3,15.92046589,5,0
3900,17,5,199,1,3,16.10553691,3,2
4500,17,5,172,2,5,15.81768707,4,2
4800,17,5,197,0,2,16.0026616,3,2
5400,17,5,221,1,3,15.81768707,3,1
6300,17,5,212,2,5,15.79869494,3,3
10800,17,5,41,0,0,13.44697987,0,0
15900,17,5,52,0,0,13.15349544,2,0
22500,17,5,192,1,2,13.1832998,0,0
23100,16,5,120,1,1,13.19888641,2,1
24000,16,4,160,4,5,12.87327478,2,0
24000,17,4,119,7,11,12.75786901,0,3
24300,17,4,38,7,11,12.75786901,0,1
