plan_time,runway,peaknew,gatenew,distance,NewPushA,NewPushBa,NewPushoutB,append2_res,append1_res
2016/2/5 15:55,34,2,226,34226,7,12,16.17030335,5,2
2016/2/5 15:55,34,2,231,34231,11,24,16.03610473,12,9
2016/2/5 15:55,35,2,9,359,13,26,16.03078725,17,11
2016/2/5 15:55,35,2,220,35220,17,30,16.41507607,14,16
2016/2/5 15:55,35,2,121,35121,17,33,16.03078725,22,16
2016/2/5 16:00,34,2,65,3465,5,11,16.41176749,8,5
2016/2/5 16:00,34,2,142,34142,7,17,16.22905226,13,6
2016/2/5 16:00,34,2,194,34194,9,17,16.39556434,16,10
2016/2/5 16:00,34,1,14,3414,15,32,16.63029915,19,16
2016/2/5 16:00,35,2,23,3523,12,36,17.66514826,15,18
2016/2/5 16:05,34,2,190,34190,6,11,16.13026506,4,5
2016/2/5 16:05,35,2,116,35116,16,29,16.50860713,13,15
2016/2/5 16:05,35,2,237,35237,18,37,16.27631923,22,18
2016/2/5 16:05,35,2,201,35201,18,33,16.38666031,11,19
2016/2/5 16:10,34,1,118,34118,6,13,15.86658824,5,8
2016/2/5 16:10,34,2,79,3479,6,13,16.65643301,13,9
2016/2/5 16:10,34,2,16,3416,11,20,16.63798165,11,9
2016/2/5 16:15,34,2,72,3472,5,10,16.47257994,11,7
2016/2/5 16:15,34,1,232,34232,9,18,16.4328534,8,10
2016/2/5 16:15,35,1,24,3524,10,18,16.31926484,9,10
2016/2/5 16:15,35,2,219,35219,15,32,16.60877828,15,17
2016/2/5 16:20,35,4,27,3527,2,8,16.60641466,6,8
2016/2/5 16:20,34,1,171,34171,14,23,17.01786012,18,9
2016/2/5 16:20,34,1,37,3437,8,20,16.73694479,13,11
2016/2/5 16:20,35,2,120,35120,11,20,15.80658144,7,14
2016/2/5 16:25,34,2,136,34136,9,15,15.80028504,6,9
2016/2/5 16:25,34,1,193,34193,10,26,16.91586614,17,13
2016/2/5 16:30,35,1,38,3538,9,23,16.94292528,15,9
2016/2/5 16:30,34,1,13,3413,8,17,15.86658824,5,10
2016/2/5 16:35,35,1,230,35230,7,9,16.82198403,5,5
2016/2/5 16:35,35,1,151,35151,10,21,15.86658824,7,12
2016/2/5 16:35,35,2,1,351,11,27,17.66811719,10,13
2016/2/5 16:40,35,2,228,35228,10,18,17.36140279,10,6
2016/2/5 16:40,34,2,138,34138,7,13,16.06098953,5,7
2016/2/5 16:40,35,1,218,35218,4,12,16.78594642,7,8
2016/2/5 16:40,35,1,112,35112,4,14,16.75807025,5,9
2016/2/5 16:40,34,1,231,34231,11,26,16.97191101,17,13
2016/2/5 16:45,35,1,113,35113,6,17,16.99887781,8,9
2016/2/5 16:45,34,2,223,34223,17,26,17.66783453,9,9
2016/2/5 16:45,34,4,171,34171,4,13,16.69844011,6,10
2016/2/5 16:45,35,1,152,35152,11,23,16.82265101,13,13
2016/2/5 16:45,34,1,146,34146,12,23,16.24552036,10,13
2016/2/5 16:50,35,1,233,35233,6,18,16.99887781,8,10
2016/2/5 16:50,35,1,166,35166,8,18,16.52360811,8,10
2016/2/5 16:50,34,1,123,34123,5,12,16.8309075,4,11
2016/2/5 16:55,34,4,234,34234,20,30,16.95196776,9,13
2016/2/5 17:00,35,1,9,359,7,14,16.75586354,10,6
2016/2/5 17:00,34,1,192,34192,7,19,16.78594642,8,11
2016/2/5 17:05,35,2,182,35182,14,25,17.27045741,17,10
2016/2/5 17:05,35,2,111,35111,15,27,18.00825472,5,11
2016/2/5 17:05,34,1,11,3411,6,17,16.8902342,6,11
2016/2/5 17:05,35,2,124,35124,19,31,17.85803611,9,13
2016/2/5 17:10,34,1,170,34170,10,15,16.88248848,12,6
2016/2/5 17:10,35,1,2,352,4,12,16.78594642,7,6
2016/2/5 17:15,34,1,117,34117,9,17,17.01786012,16,7
2016/2/5 17:20,35,2,197,35197,10,19,17.17296281,12,6
2016/2/5 17:20,35,2,79,3579,14,20,17.73306175,8,8
2016/2/5 17:20,34,3,21,3421,9,17,16.27703631,14,8
2016/2/5 17:20,34,2,202,34202,17,27,17.7192275,10,11
2016/2/5 17:20,34,1,229,34229,6,16,16.75807025,5,11
2016/2/5 17:25,34,1,225,34225,8,15,17.01786012,14,5
2016/2/5 17:25,34,2,30,3430,17,28,17.85803611,9,12
2016/2/5 17:25,34,2,190,34190,16,36,17.99759661,13,18
2016/2/5 17:30,34,1,235,34235,7,9,16.75074503,6,6
2016/2/5 17:30,34,1,22,3422,10,13,16.72119588,10,6
2016/2/5 17:30,34,1,33,3433,9,13,16.76928808,11,6
2016/2/5 17:30,34,2,224,34224,13,31,17.65054183,10,15
2016/2/5 17:35,35,2,0,350,7,14,17.19413735,10,4
2016/2/5 17:40,35,4,2,352,5,10,16.5400542,7,6
2016/2/5 17:40,34,2,29,3429,12,23,17.27045741,14,8
2016/2/5 17:40,34,2,113,34113,12,30,17.99759661,5,13
2016/2/5 17:40,34,2,151,34151,18,33,17.93014544,9,14
2016/2/5 17:45,35,2,140,35140,14,21,17.48556237,8,9
2016/2/5 17:45,35,2,12,3512,13,23,17.93014544,8,10
2016/2/5 17:45,35,2,236,35236,12,30,17.99759661,5,13
2016/2/5 17:45,35,2,222,35222,12,30,17.99759661,6,15
2016/2/5 17:45,35,2,121,35121,17,40,17.68687583,15,19
2016/2/5 17:50,34,2,143,34143,13,25,17.30585263,14,10
2016/2/5 17:50,34,2,212,34212,17,31,18.00825472,7,14
2016/2/5 17:50,34,2,34,3434,18,32,17.90278793,7,14
2016/2/5 17:50,34,2,10,3410,18,35,17.95160226,12,18
2016/2/5 17:55,34,2,122,34122,15,26,17.32224481,12,10
2016/2/5 17:55,34,2,194,34194,9,23,17.72236105,12,11
2016/2/5 18:00,34,2,205,34205,6,18,17.91234912,10,10
2016/2/5 18:00,35,2,119,35119,16,26,17.95088208,5,11
2016/2/5 18:00,35,2,161,35161,23,47,17.95160226,16,23
2016/2/5 18:05,34,2,14,3414,6,14,17.98180147,8,9
2016/2/5 18:05,35,2,237,35237,12,29,17.72435955,8,13
2016/2/5 18:05,34,3,172,34172,12,25,17.07150259,19,14
2016/2/5 18:10,35,2,20,3520,8,22,17.85812044,2,10
2016/2/5 18:10,34,2,31,3431,12,33,17.66811719,11,15
2016/2/5 18:10,35,2,227,35227,13,38,17.82690445,20,20
2016/2/5 18:10,35,2,234,35234,18,49,17.91234912,19,21
2016/2/5 18:10,35,2,152,35152,17,41,17.65673289,17,21
2016/2/5 18:15,35,2,195,35195,11,30,17.72236105,16,15
2016/2/5 18:15,35,2,168,35168,15,40,17.76171713,20,20
2016/2/5 18:20,34,3,200,34200,15,30,17.66978178,12,14
2016/2/5 18:20,35,2,136,35136,16,38,18.00453118,17,18
2016/2/5 18:20,35,2,146,35146,17,40,17.94613979,16,18
2016/2/5 18:25,35,3,116,35116,6,13,16.57274559,7,8
2016/2/5 18:25,35,3,138,35138,12,22,17.4945663,10,9
2016/2/5 18:25,35,2,38,3538,11,28,17.96919964,15,15
2016/2/5 18:30,34,3,192,34192,11,19,17.37739483,9,10
2016/2/5 18:30,34,3,207,34207,10,19,17.61883562,10,10
2016/2/5 18:30,34,2,191,34191,6,17,17.86611842,12,11
2016/2/5 18:35,34,2,24,3424,11,21,17.67510354,12,12
2016/2/5 18:40,35,4,34,3534,7,8,15.98215078,11,1
2016/2/5 18:40,34,3,112,34112,13,25,17.31163994,12,13
2016/2/5 18:40,34,3,203,34203,11,25,16.85115063,17,15
2016/2/5 18:40,34,3,79,3479,9,25,16.44459601,18,16
2016/2/5 18:45,35,3,232,35232,7,16,17.01256517,5,8
2016/2/5 18:45,34,3,229,34229,10,24,16.51023069,13,15
2016/2/5 18:50,34,3,167,34167,11,18,17.07150259,8,9
2016/2/5 18:50,34,3,142,34142,7,18,16.76623975,9,10
2016/2/5 18:55,35,3,114,35114,7,17,16.775,6,9
2016/2/5 18:55,34,4,190,34190,2,11,16.41771859,17,10
2016/2/5 19:00,34,3,210,34210,9,22,16.44459601,16,13
2016/2/5 19:00,34,3,182,34182,11,26,16.44259357,19,17
2016/2/5 19:00,34,3,73,3473,14,30,17.01256517,18,17
2016/2/5 19:05,35,3,220,35220,6,16,16.51023069,12,11
2016/2/5 19:10,35,4,199,35199,6,13,16.6607123,7,8
2016/2/5 19:15,35,4,0,350,4,9,16.19833958,9,3
2016/2/5 19:15,34,3,113,34113,4,8,16.02025316,4,4
2016/2/5 19:15,35,4,202,35202,5,10,16.6607123,5,6
2016/2/5 19:15,34,4,217,34217,3,10,16.66139852,12,11
2016/2/5 19:20,34,3,117,34117,4,9,16.02025316,4,5
2016/2/5 19:20,35,4,16,3516,4,11,16.69844011,6,8
2016/2/5 19:20,34,4,151,34151,1,9,16.28270497,17,9
2016/2/5 19:25,35,3,195,35195,12,23,16.43924419,15,10
2016/2/5 19:30,34,1,194,34194,10,17,17.38740554,4,9
2016/2/5 19:40,34,4,33,3433,6,7,15.38992537,9,2
2016/2/5 19:45,35,4,161,35161,7,11,16.22189702,10,5
2016/2/5 19:50,35,4,120,35120,6,8,16.11280924,9,2
2016/2/5 19:50,34,4,37,3437,5,13,16.12533113,8,7
2016/2/5 19:50,34,1,14,3414,8,19,17.38329466,11,10
2016/2/5 19:55,34,4,121,34121,7,10,16.11622355,10,3
2016/2/5 19:55,35,4,226,35226,3,10,16.24153675,5,5
2016/2/5 19:55,34,4,204,34204,4,11,16.0422409,6,6
2016/2/5 19:55,34,4,152,34152,4,11,16.24153675,7,7
2016/2/5 19:55,35,4,136,35136,6,12,16.19833958,10,7
2016/2/5 20:00,34,4,36,3436,5,14,16.11258465,5,6
2016/2/5 20:05,34,3,11,3411,9,14,15.72764579,13,5
2016/2/5 20:05,34,3,206,34206,8,18,16.7015528,11,9
2016/2/5 20:05,34,1,30,3430,9,20,17.3599335,8,10
2016/2/5 20:10,34,3,212,34212,6,20,17.95393548,11,9
2016/2/5 20:10,35,1,152,35152,13,28,17.3599335,8,13
2016/2/5 20:15,35,3,224,35224,5,8,16.05193277,4,5
2016/2/5 20:15,34,3,222,34222,12,18,15.79792803,18,6
2016/2/5 20:20,35,3,1,351,8,14,15.84639831,12,4
2016/2/5 20:20,35,3,229,35229,9,15,15.84639831,15,5
2016/2/5 20:20,34,3,17,3417,10,20,16.8591505,6,9
2016/2/5 20:25,34,3,193,34193,4,9,15.69457281,9,3
2016/2/5 20:25,35,3,191,35191,9,15,15.6309511,16,5
2016/2/5 20:25,35,3,111,35111,9,15,15.84639831,19,6
2016/2/5 20:25,35,3,233,35233,10,19,16.69994903,11,9
2016/2/5 20:30,34,3,13,3413,7,13,16.1405723,14,5
2016/2/5 20:30,34,4,140,34140,15,33,17.04535037,16,17
2016/2/5 20:35,35,3,230,35230,9,16,16.18213748,13,7
2016/2/5 20:35,34,3,207,34207,7,17,16.37466475,13,8
2016/2/5 20:35,35,3,138,35138,12,19,16.0964231,19,9
2016/2/5 20:35,35,3,237,35237,11,20,16.35519575,13,11
2016/2/5 20:40,34,3,231,34231,6,12,16.33244293,8,4
2016/2/5 20:40,34,3,172,34172,11,16,16.91845673,3,9
2016/2/5 20:40,35,3,205,35205,16,28,16.18213748,22,13
2016/2/5 20:45,35,4,27,3527,3,6,19.202457,7,3
2016/2/5 20:45,34,1,121,34121,8,13,16.93519804,4,7
2016/2/5 20:45,35,3,146,35146,11,21,16.69994903,11,11
2016/2/5 20:45,35,3,161,35161,10,23,17.15949679,5,11
2016/2/5 20:50,35,3,232,35232,11,22,16.66555972,8,10
2016/2/5 20:55,35,3,235,35235,8,18,17.15949679,4,9
2016/2/5 21:00,35,3,118,35118,6,15,17.24456259,2,6
2016/2/5 21:00,34,3,24,3424,8,15,16.7015528,9,7
2016/2/5 21:00,35,4,56,3556,4,9,17.93088023,6,8
2016/2/5 21:00,35,3,114,35114,9,25,17.88216985,11,11
2016/2/5 21:00,35,3,112,35112,16,33,16.7965572,10,15
2016/2/5 21:00,35,3,171,35171,17,36,16.8591505,13,16
2016/2/5 21:00,35,1,124,35124,18,33,16.78543134,14,17
2016/2/5 21:05,34,1,123,34123,12,21,17.07161187,8,9
2016/2/5 21:05,34,3,12,3412,13,19,16.9586262,5,10
2016/2/5 21:05,34,1,148,34148,12,20,16.85632437,5,11
2016/2/5 21:05,35,1,201,35201,14,27,17.0301974,6,13
2016/2/5 21:10,34,1,151,34151,5,12,17.3599335,3,5
2016/2/5 21:10,34,1,168,34168,10,20,17.023625,6,10
2016/2/5 21:10,35,1,218,35218,8,19,17.25591837,8,10
2016/2/5 21:10,35,3,220,35220,9,20,17.15949679,5,10
2016/2/5 21:10,34,3,111,34111,20,31,16.89500272,8,15
2016/2/5 21:15,35,1,34,3534,8,17,17.38329466,8,6
2016/2/5 21:15,34,3,15,3415,7,21,17.89544409,9,10
2016/2/5 21:15,35,1,22,3522,9,20,17.25591837,8,11
2016/2/5 21:15,35,1,170,35170,12,28,17.13324197,14,12
2016/2/5 21:20,35,1,154,35154,7,11,16.70568928,4,7
2016/2/5 21:20,34,4,1,341,16,32,17.18429136,17,16
2016/2/5 21:20,34,3,141,34141,13,34,17.63264911,17,17
2016/2/5 21:25,34,1,228,34228,12,24,16.75908115,8,11
2016/2/5 21:25,35,3,79,3579,11,27,17.57081228,17,14
2016/2/5 21:25,35,1,182,35182,15,27,16.75908115,11,16
2016/2/5 21:30,35,1,145,35145,6,12,17.08496448,5,6
2016/2/5 21:35,35,1,38,3538,10,17,17.08380225,6,8
2016/2/5 21:35,35,3,46,3546,7,19,17.9251153,11,9
2016/2/5 21:40,35,3,122,35122,4,8,16.9381295,1,5
2016/2/5 21:40,35,3,10,3510,8,14,17.32794737,4,8
2016/2/5 21:40,35,3,20,3520,9,26,17.89544409,9,13
2016/2/5 21:45,34,4,193,34193,9,23,17.12753165,11,11
2016/2/5 21:45,34,4,118,34118,17,37,17.04535037,18,19
2016/2/5 21:50,35,4,119,35119,3,10,17.34137178,4,2
2016/2/5 21:50,35,3,48,3548,9,25,17.95393548,11,11
2016/2/5 22:00,34,4,16,3416,12,20,16.95196776,7,9
2016/2/5 22:00,34,3,146,34146,10,17,17.1299787,4,11
2016/2/5 22:00,34,4,44,3444,19,29,17.14233045,10,12
2016/2/5 22:00,35,4,225,35225,8,23,17.25072115,14,13
2016/2/5 22:05,35,4,201,35201,3,5,17.93170732,6,3
2016/2/5 22:05,34,4,0,340,17,31,17.34137178,10,13
2016/2/5 22:05,34,4,117,34117,10,32,17.2955122,20,19
2016/2/5 22:10,35,4,195,35195,8,16,17.14233045,5,6
2016/2/5 22:10,35,3,226,35226,14,19,16.92235991,2,10
2016/2/5 22:10,35,4,236,35236,8,21,17.62783019,14,12
2016/2/5 22:15,35,4,45,3545,10,20,17.09338991,4,7
2016/2/5 22:15,35,4,2,352,12,21,17.22598147,7,8
2016/2/5 22:15,35,4,210,35210,15,28,17.34137178,10,10
2016/2/5 22:15,34,4,200,34200,14,29,17.20914582,9,13
2016/2/5 22:20,35,4,166,35166,11,24,17.32716638,7,8
2016/2/5 22:20,35,4,37,3537,5,10,17.82359703,8,9
2016/2/5 22:20,35,4,115,35115,13,27,17.29866264,9,12
2016/2/5 22:25,35,4,112,35112,11,27,17.12753165,15,13
2016/2/5 22:25,35,4,203,35203,9,26,17.25072115,16,15
2016/2/5 22:25,34,4,171,34171,14,34,17.21066541,18,18
2016/2/5 22:30,35,4,113,35113,2,12,17.39900349,4,6
2016/2/5 22:30,35,4,24,3524,5,16,17.2955122,11,9
2016/2/5 22:30,35,4,219,35219,7,21,17.7163067,18,14
2016/2/5 22:35,35,4,75,3575,5,14,17.84899574,10,12
2016/2/5 22:45,35,4,31,3531,2,6,17.94186567,8,5
2016/2/5 22:45,35,4,162,35162,6,14,17.85590174,10,12
2016/2/5 22:50,35,4,54,3554,4,10,18.28907502,10,6
2016/2/5 22:50,35,5,152,35152,10,17,20.0904698,5,8
2016/2/5 22:50,35,4,19,3519,6,11,17.93088023,6,9
2016/2/5 22:50,35,4,191,35191,9,26,18.000375,10,15
2016/2/5 23:00,35,4,228,35228,2,5,18.92142857,8,2
2016/2/5 23:00,35,4,220,35220,4,7,19.15736,7,3
2016/2/5 23:00,34,4,196,34196,2,6,19.09626168,8,3
2016/2/5 23:05,35,4,237,35237,2,9,17.94186567,9,6
2016/2/5 23:05,35,4,158,35158,7,16,17.94117211,12,11
2016/2/5 23:10,35,4,227,35227,5,10,17.92675841,8,6
2016/2/5 23:10,35,4,234,35234,4,9,18.10680702,11,6
2016/2/5 23:10,35,4,202,35202,5,13,17.92675841,10,9
2016/2/5 23:20,35,5,27,3527,3,3,17.37857143,2,3
2016/2/5 23:30,35,4,223,35223,3,7,19.21341463,9,3
2016/2/5 23:30,35,4,207,35207,3,7,19.37052632,8,4
2016/2/5 23:30,35,4,183,35183,5,13,18.92142857,14,5
2016/2/5 23:30,35,5,22,3522,4,15,20.28190955,3,8
2016/2/5 23:45,35,4,212,35212,6,9,19.79218638,7,5
2016/2/5 23:45,35,5,113,35113,5,11,20.00748899,3,6
2016/2/5 23:50,35,4,14,3514,3,5,19.92049062,2,2
2016/2/5 23:50,35,4,12,3512,2,4,20.06681159,4,3
2016/2/5 23:55,35,4,25,3525,7,10,20.94340786,6,3
2016/2/6 0:05,35,5,21,3521,4,7,20.28386783,0,3
2016/2/6 0:05,35,5,171,35171,3,14,19.47292576,3,7
2016/2/6 0:10,35,5,63,3563,0,4,19.04053751,0,2
2016/2/6 0:10,34,5,32,3432,6,11,19.75218391,4,3
2016/2/6 0:10,35,5,17,3517,7,14,20.15474777,2,6
2016/2/6 0:15,35,5,15,3515,5,9,19.99265367,3,3
2016/2/6 0:15,35,5,197,35197,7,11,19.96285714,6,4
2016/2/6 0:20,35,5,10,3510,7,11,19.95248574,3,4
2016/2/6 0:20,35,5,30,3530,6,14,20.25393586,3,7
2016/2/6 0:20,35,5,214,35214,6,18,20.20869219,3,10
2016/2/6 0:20,35,5,173,35173,6,19,20.31311203,3,10
2016/2/6 0:25,35,5,13,3513,2,7,19.73394794,1,4
2016/2/6 0:30,35,5,61,3561,4,10,20.01005874,3,5
2016/2/6 1:05,35,5,225,35225,1,2,15.86856187,3,2
2016/2/6 1:05,35,5,196,35196,1,4,16.17045455,2,3
2016/2/6 1:15,35,5,172,35172,2,3,16.93306321,2,2
2016/2/6 1:20,35,5,192,35192,0,3,15.36559829,0,2
2016/2/6 1:20,35,5,200,35200,2,4,16.36297578,1,2
2016/2/6 1:30,35,5,179,35179,5,6,12.83793103,3,3
2016/2/6 1:30,35,5,168,35168,1,5,16.16695652,1,4
2016/2/6 1:45,35,5,221,35221,4,5,15.74754098,2,1
2016/2/6 1:50,35,5,223,35223,3,4,16.11485884,2,2
2016/2/6 2:10,35,5,224,35224,2,4,16.10553691,1,3
2016/2/6 3:50,34,2,42,3442,5,8,17.43515264,6,6
2016/2/6 4:15,35,5,49,3549,0,1,13.26932153,1,0
2016/2/6 4:30,35,5,50,3550,0,0,13.52730496,2,1
2016/2/6 4:30,35,2,44,3544,13,28,16.39556434,13,12
2016/2/6 4:35,35,5,27,3527,2,2,13.10389222,2,1
2016/2/6 4:40,35,5,173,35173,0,0,12.53248175,2,0
2016/2/6 5:00,35,5,44,3544,0,0,12.76212121,2,0
2016/2/6 5:00,34,0,63,3463,15,29,16.49168019,14,14
2016/2/6 5:00,34,2,45,3445,21,45,18.7429059,29,18
2016/2/6 5:35,35,5,40,3540,3,3,12.40803109,6,0
2016/2/6 5:40,34,0,52,3452,10,22,18.04124294,8,11
2016/2/6 5:45,35,5,64,3564,0,0,12.70833333,0,0
2016/2/6 5:45,35,5,54,3554,1,4,13.23604396,0,3
2016/2/6 5:50,35,5,76,3576,0,2,12.73299595,0,1
2016/2/6 5:55,35,5,75,3575,2,3,13.20404858,3,1
2016/2/6 6:00,35,5,53,3553,1,4,13.4592437,3,1
2016/2/6 6:00,35,5,47,3547,1,3,12.73299595,1,2
2016/2/6 6:15,35,5,190,35190,2,6,13.57028689,3,4
2016/2/6 6:25,35,5,177,35177,4,7,13.13543307,3,4
2016/2/6 6:40,35,4,21,3521,6,10,12.77480258,2,1
2016/2/6 6:40,35,5,16,3516,5,6,12.79681051,0,1
2016/2/6 6:40,35,2,20,3520,5,9,14.19495366,4,3
2016/2/6 6:45,34,4,121,34121,8,11,12.88313474,2,1
2016/2/6 6:45,35,4,234,35234,10,11,12.75786901,2,4
2016/2/6 6:45,35,4,141,35141,3,9,12.94033276,0,5
2016/2/6 6:45,34,4,230,34230,6,13,12.90369249,1,6
2016/2/6 6:45,34,4,30,3430,14,22,12.93408948,3,11
2016/2/6 6:45,34,4,43,3443,12,21,12.92371378,3,12
2016/2/6 6:50,34,4,171,34171,8,11,12.88313474,2,3
2016/2/6 6:50,34,4,204,34204,10,14,12.82244582,2,5
2016/2/6 6:50,35,4,9,359,5,15,13.1449506,1,5
2016/2/6 6:50,35,4,79,3579,7,13,12.93408948,2,7
2016/2/6 6:50,35,4,223,35223,6,16,12.94033276,1,8
2016/2/6 6:55,34,4,12,3412,8,18,13.50687361,1,6
2016/2/6 6:55,35,4,40,3540,7,20,13.1449506,2,9
2016/2/6 6:55,35,2,151,35151,21,35,13.84706849,6,14
2016/2/6 7:00,34,2,209,34209,15,22,14.10996767,5,7
2016/2/6 7:00,35,2,38,3538,12,25,14.47566138,3,10
2016/2/6 7:00,34,2,83,3483,22,39,13.71424672,6,14
2016/2/6 7:05,35,4,233,35233,7,20,13.1449506,2,6
2016/2/6 7:05,34,4,211,34211,9,20,13.50687361,1,7
2016/2/6 7:10,34,2,219,34219,12,18,14.19495366,4,6
2016/2/6 7:10,34,4,185,34185,10,22,13.57692734,2,8
2016/2/6 7:10,35,2,118,35118,14,22,14.41690334,5,8
2016/2/6 7:15,34,2,224,34224,10,17,13.69272326,5,8
2016/2/6 7:15,34,2,2,342,14,23,13.89113436,4,9
2016/2/6 7:15,34,2,208,34208,17,29,14.38297769,6,11
2016/2/6 7:15,34,2,152,34152,20,30,14.25130916,7,13
2016/2/6 7:20,35,2,115,35115,6,14,14.47566138,1,3
2016/2/6 7:20,35,1,40,3540,9,23,16.0654816,3,11
2016/2/6 7:20,34,2,34,3434,18,33,14.47566138,3,15
2016/2/6 7:20,34,2,206,34206,18,35,14.59958106,4,18
2016/2/6 7:25,34,2,165,34165,16,25,14.38297769,6,9
2016/2/6 7:25,35,1,48,3548,8,20,15.69936983,2,12
2016/2/6 7:25,34,2,215,34215,18,29,14.34800563,6,13
2016/2/6 7:25,35,1,161,35161,15,33,15.48476041,3,14
2016/2/6 7:25,34,2,17,3417,18,36,14.84021739,4,17
2016/2/6 7:25,34,1,81,3481,18,38,15.95051752,4,18
2016/2/6 7:30,35,2,46,3546,12,23,15.20670827,2,10
2016/2/6 7:30,34,2,138,34138,18,33,14.47566138,3,13
2016/2/6 7:30,34,2,159,34159,15,30,14.77510271,3,15
2016/2/6 7:30,35,1,174,35174,17,37,16.06504195,4,19
2016/2/6 7:30,34,1,205,34205,15,34,15.74491089,4,20
2016/2/6 7:35,35,1,154,35154,4,9,15.38906803,1,5
2016/2/6 7:35,35,1,56,3556,10,25,16.91397527,18,13
2016/2/6 7:35,34,2,187,34187,17,34,14.59958106,3,17
2016/2/6 7:35,34,2,203,34203,21,40,15.06480602,5,18
2016/2/6 7:40,35,1,146,35146,16,36,15.48476041,4,15
2016/2/6 7:40,34,2,172,34172,20,40,15.28147418,5,20
2016/2/6 7:40,34,1,228,34228,17,43,16.0409943,5,21
2016/2/6 7:45,35,1,220,35220,10,23,16.0409943,3,10
2016/2/6 7:45,34,1,156,34156,13,36,16.0654816,4,19
2016/2/6 7:45,34,1,236,34236,19,40,15.85553367,5,19
2016/2/6 7:50,35,1,140,35140,2,8,15.69681015,1,6
2016/2/6 7:50,35,1,162,35162,11,23,15.9878589,4,11
2016/2/6 7:50,35,1,231,35231,9,25,15.69681015,4,16
2016/2/6 7:50,34,1,227,34227,14,35,16.0409943,4,17
2016/2/6 7:50,34,1,10,3410,13,30,15.74491089,4,18
2016/2/6 7:55,34,1,167,34167,13,30,15.89770808,5,17
2016/2/6 7:55,34,1,106,34106,12,27,15.6400607,4,19
2016/2/6 8:00,34,0,193,34193,7,17,15.92961266,7,9
2016/2/6 8:00,35,1,163,35163,7,15,15.64359768,3,10
2016/2/6 8:00,34,1,192,34192,8,19,15.62362235,3,14
2016/2/6 8:00,35,1,232,35232,11,29,15.64816794,3,18
2016/2/6 8:05,34,0,207,34207,7,14,15.89426058,4,9
2016/2/6 8:05,35,1,204,35204,8,27,17.19226372,17,13
2016/2/6 8:05,34,0,123,34123,10,22,15.81734652,7,13
2016/2/6 8:05,35,1,153,35153,9,20,15.62362235,3,15
2016/2/6 8:10,35,0,116,35116,3,10,15.95309341,4,5
2016/2/6 8:10,34,0,198,34198,14,32,15.80857488,9,18
2016/2/6 8:15,34,0,15,3415,9,21,16.09011964,8,9
2016/2/6 8:15,34,0,136,34136,8,15,15.81734652,5,10
2016/2/6 8:15,34,0,160,34160,13,29,16.0242,9,13
2016/2/6 8:15,34,0,191,34191,10,24,15.89769392,8,14
2016/2/6 8:20,35,0,200,35200,8,12,16.15758711,3,7
2016/2/6 8:20,35,0,164,35164,7,17,15.92961266,7,9
2016/2/6 8:20,34,0,222,34222,11,22,16.19054206,5,10
2016/2/6 8:25,35,0,120,35120,5,8,16.28842944,3,3
2016/2/6 8:25,34,0,229,34229,9,18,16.27797112,3,10
2016/2/6 8:25,34,0,217,34217,11,20,16.4419693,4,11
2016/2/6 8:25,34,0,180,34180,12,24,16.19054206,5,12
2016/2/6 8:30,35,0,25,3525,8,12,16.4107197,2,5
2016/2/6 8:30,34,0,202,34202,6,15,16.10990366,7,8
2016/2/6 8:30,34,0,182,34182,11,17,16.33493202,4,9
2016/2/6 8:30,35,0,184,35184,12,19,16.33493202,4,10
2016/2/6 8:35,34,0,139,34139,7,15,16.4419693,4,7
2016/2/6 8:35,35,0,157,35157,7,15,16.28428468,2,8
2016/2/6 8:35,35,0,237,35237,7,15,15.97481508,3,10
2016/2/6 8:40,35,0,166,35166,6,12,16.39543446,3,6
2016/2/6 8:40,34,0,194,34194,11,21,16.43561295,5,8
2016/2/6 8:40,34,0,214,34214,5,12,15.96168421,2,8
2016/2/6 8:40,34,0,119,34119,9,17,16.3333578,3,10
2016/2/6 8:40,34,0,183,34183,10,20,16.20182665,4,11
2016/2/6 8:45,35,0,113,35113,5,11,15.97481508,1,7
2016/2/6 8:45,35,0,24,3524,6,12,15.98876285,1,8
2016/2/6 8:45,35,0,197,35197,15,26,16.16997207,7,11
2016/2/6 8:45,34,0,35,3435,11,22,15.98876285,4,13
2016/2/6 8:50,34,0,216,34216,9,16,16.43561295,5,6
2016/2/6 8:50,34,0,210,34210,8,15,16.27021351,4,7
2016/2/6 8:50,34,1,13,3413,7,17,16.53237463,8,8
2016/2/6 8:50,34,0,33,3433,11,20,16.57194323,9,9
2016/2/6 8:50,34,2,9,349,13,26,17.42708234,18,12
2016/2/6 8:50,34,1,28,3428,7,23,17.3492126,13,13
2016/2/6 8:55,34,0,12,3412,8,17,16.36643009,4,6
2016/2/6 8:55,35,0,195,35195,9,16,16.53140167,5,6
2016/2/6 8:55,35,1,21,3521,3,11,17.37046293,7,7
2016/2/6 8:55,34,0,170,34170,12,22,16.28176678,5,8
2016/2/6 8:55,34,0,150,34150,8,18,16.02822665,4,10
2016/2/6 9:00,35,1,18,3518,5,12,17.19226372,8,6
2016/2/6 9:00,35,1,144,35144,10,18,16.52650293,6,7
2016/2/6 9:00,35,2,1,351,5,11,17.38473896,8,8
2016/2/6 9:00,35,0,112,35112,15,27,16.49636564,11,11
2016/2/6 9:00,34,1,206,34206,12,26,16.53237463,16,13
