plan_time,runway,peaknew,gatenew,NewPushA,NewPushBa,NewPushoutB,append2_res,append1_res,
42900,35,0,230,10,22,17.33478588,8,10,
42900,35,0,18,13,20,16.87366224,11,10,
42900,35,0,210,16,31,17.33478588,9,16,
43200,35,2,168,12,19,16.38646154,8,7,
43200,34,1,33,14,24,18.65953628,7,10,
43200,34,0,115,9,26,17.55086727,5,10,
43200,35,0,218,13,28,18.20276074,8,10,
43200,34,0,11,15,32,17.63218569,6,13,
43200,34,0,59,13,31,17.55086727,7,16,
43200,35,0,179,13,33,18.32114198,12,16,
43500,34,2,22,7,18,18.37336778,15,7,
43500,34,0,190,14,24,17.61490015,3,10,
43500,35,3,138,9,16,17.31163994,11,13,
43800,34,1,14,16,34,18.50675343,8,16,
43800,34,0,215,12,28,18.79216535,13,16,
43800,34,0,34,17,38,17.60990854,10,19,
44100,35,0,152,12,22,17.66816743,6,10,
44100,34,0,204,9,24,17.65166163,3,10,
44100,34,0,28,9,20,17.8415088,6,10,
44100,34,0,220,13,30,17.60990854,7,13,
44100,34,0,222,23,47,17.7077534,10,19,
44100,34,0,139,17,38,17.51838866,9,19,
44400,35,0,141,8,14,18.20276074,6,4,
44400,35,0,147,3,11,18.20723942,1,7,
44400,35,0,210,13,26,18.14704519,8,10,
44400,34,1,172,14,25,18.6057759,6,10,
44400,34,0,169,10,28,18.4507728,11,13,
44400,34,0,224,12,27,17.88528226,10,16,
44700,34,0,156,8,14,17.80979381,3,4,
44700,34,0,227,10,19,17.74668271,5,7,
44700,34,0,225,15,35,17.48611929,9,16,
44700,34,0,146,14,32,17.98224456,12,19,
45000,35,2,229,6,11,18.7429059,6,7,
45300,34,2,24,7,11,16.24683544,8,1,
45300,35,0,17,6,15,18.32114198,7,4,
45300,35,1,31,4,12,18.34655405,4,7,
45300,35,1,53,9,19,18.38638721,4,10,
45300,34,1,164,9,25,18.34655405,10,13,
45600,35,2,208,8,16,19.28363493,7,10,
45600,34,1,143,15,29,18.6057759,8,13,
45600,35,1,138,16,25,18.45853558,4,13,
45900,35,1,36,6,13,18.35427589,2,4,
45900,34,1,144,20,35,18.35427589,10,16,
46200,34,2,11,10,23,19.21481836,9,13,
46200,34,2,37,10,24,19.46707607,10,13,
46200,35,0,236,14,26,18.26050309,4,13,
46200,34,0,168,11,26,19.21324165,8,16,
46500,34,1,207,15,26,18.66570896,7,10,
46500,34,1,212,14,25,18.45412157,4,13,
46500,34,0,197,16,34,18.20723942,10,16,
46800,35,1,16,10,14,18.52781833,1,4,
46800,35,1,232,9,16,18.45412157,2,7,
46800,34,0,182,17,32,18.04774624,10,16,
46800,34,0,10,18,36,18.11745045,12,19,
47100,34,2,146,7,17,18.37336778,10,4,
47100,34,1,13,7,15,16.82198403,8,10,
47100,34,0,194,10,23,18.93617021,7,13,
47400,35,0,111,5,14,18.95797956,2,10,
47400,34,0,166,14,26,18.26050309,4,13,
47400,34,3,182,9,18,17.66978178,11,13,
47700,34,2,221,10,19,19.46707607,9,10,
47700,34,0,193,8,18,19.2473766,7,13,
47700,34,0,202,18,34,17.98131107,10,16,
48000,35,3,237,5,14,18.47756598,13,7,
48000,34,3,171,6,15,18.16257158,7,7,
48000,35,2,113,9,16,19.45696944,6,7,
48300,34,2,35,9,18,19.48282098,7,13,
48300,35,0,186,12,32,18.32114198,12,16,
48600,35,3,152,6,18,17.73413849,14,10,
48600,34,0,231,8,23,18.4507728,7,10,
48600,34,2,32,8,20,19.28745562,8,13,
48900,35,2,198,6,12,18.65345758,9,7,
48900,34,1,236,13,27,17.04749801,20,13,
49200,34,2,36,9,18,18.39966981,13,7,
49200,34,2,18,12,25,18.59064643,14,10,
49500,35,2,26,5,11,18.62173489,12,7,
49500,34,2,200,10,21,19.55758487,9,10,
49500,34,2,121,9,19,19.57070064,7,10,
49800,35,2,20,6,13,19.21481836,6,7,
49800,35,2,151,7,15,18.73246177,7,10,
49800,35,2,192,7,18,19.1300813,6,10,
50100,35,2,79,3,11,19.1300813,4,7,
50100,34,2,24,11,25,18.60132029,16,10,
50100,35,2,204,14,24,16.34362512,13,10,
50400,34,2,34,6,13,18.67105005,6,10,
50400,34,2,15,13,21,18.5396862,20,10,
51000,35,2,38,6,11,18.65202369,7,7,
51000,34,2,233,7,19,18.70782014,10,7,
51000,34,2,19,11,25,18.54471313,20,10,
51300,34,2,178,11,18,18.54483902,16,10,
51300,34,3,224,10,17,18.32357143,15,10,
51600,34,2,16,10,21,18.47209528,16,10,
51600,34,2,190,9,15,18.44250569,15,10,
51600,34,2,1,10,20,18.50451866,16,10,
51600,34,2,54,20,37,17.48556237,9,16,
51900,34,2,1,4,6,16.02317721,15,4,
51900,34,1,142,12,20,16.10610757,9,7,
51900,35,4,11,4,10,17.54409222,11,7,
52200,35,3,117,4,7,18.38549149,3,1,
52200,35,2,229,12,19,15.86234684,10,7,
52200,34,3,199,10,19,18.30128617,15,10,
52200,34,3,148,13,26,18.48524988,20,13,
52500,34,4,60,4,11,17.43932519,11,10,
52500,34,2,122,13,24,18.44250569,22,13,
52800,34,3,222,7,20,17.81396087,15,7,
52800,35,2,234,7,15,16.38666031,11,10,
52800,34,3,182,13,25,18.39517524,17,10,
53100,35,4,27,3,4,17.03239918,6,4,
53100,34,3,210,6,19,17.67640449,15,10,
53100,34,3,191,10,24,18.38542914,20,13,
53400,34,3,33,10,25,18.42556122,21,13,
53700,34,2,111,6,12,16.42827341,4,4,
53700,34,3,136,8,21,18.08552837,13,10,
54600,34,4,226,4,9,17.06222363,7,10,
54900,34,4,235,1,6,17.37074592,7,7,
54900,34,3,202,5,14,17.68238889,12,7,
55200,34,1,151,12,25,16.24552036,11,7,
55200,34,1,182,13,22,15.86658824,9,10,
55800,34,4,207,2,3,16.76288525,6,4,
55800,35,4,205,4,9,16.49261115,15,4,
55800,34,2,136,16,28,17.27982383,7,10,
56100,34,2,232,1,1,16.19228188,3,1,
56100,34,4,21,3,5,16.49528302,9,4,
56100,35,4,18,5,10,16.69844011,9,7,
56400,35,2,35,7,14,16.63798165,6,4,
56400,35,2,220,8,13,15.99023643,10,4,
56400,35,4,201,7,13,17.1248279,7,4,
56400,35,2,9,6,14,16.38666031,9,7,
56700,35,4,2,5,11,15.62836108,10,4,
56700,35,1,2,12,26,16.24552036,12,10,
57000,35,2,236,4,7,16.2014571,14,4,
57000,35,1,0,8,18,16.83656656,14,7,
57300,34,2,231,2,4,16.03078725,10,1,
57300,35,1,154,6,14,16.71999172,6,10,
57300,35,2,167,10,20,16.06098953,12,10,
57300,35,1,161,10,23,16.82917407,10,13,
57600,34,2,185,12,19,16.38646154,8,7,
57600,34,2,70,9,15,16.60877828,7,7,
57600,34,3,139,8,18,16.44259357,13,10,
57600,35,2,24,10,27,17.73232491,12,13,
57900,35,2,227,6,11,16.38646154,6,4,
57900,35,3,142,3,8,17.3560772,6,7,
57900,34,1,172,13,31,16.80064963,14,13,
58200,34,2,38,9,17,16.50860713,9,7,
58200,34,1,201,11,25,16.4328534,12,10,
58200,34,1,120,14,32,17.03806634,22,16,
58500,35,2,79,8,13,16.65643301,3,4,
58500,34,3,218,8,10,16.63981763,5,4,
58500,35,2,225,9,17,16.69958753,8,10,
58800,35,2,14,8,17,16.47147465,9,7,
58800,34,1,114,11,20,16.76945876,6,10,
58800,34,2,204,13,30,18.00825472,15,13,
59100,34,2,136,4,10,16.06098953,8,7,
59100,34,1,197,12,28,16.75807025,12,13,
59100,34,1,196,22,46,17.03806634,27,22,
59400,35,2,18,9,14,17.39313644,6,1,
59400,35,1,16,13,21,15.9975576,9,7,
59400,34,1,10,12,29,16.77013631,19,16,
59700,35,1,116,5,13,16.24552036,6,4,
59700,35,2,152,17,28,15.80658144,15,13,
59700,35,2,112,9,21,17.94613979,8,13,
60000,34,3,207,5,9,15.71305525,10,4,
60000,35,1,155,8,19,17.00087371,13,10,
60000,35,1,230,11,21,16.92430527,13,10,
60000,35,1,121,10,24,16.94292528,17,10,
60000,34,2,232,13,26,17.58000828,7,13,
60300,34,3,207,5,10,17.01256517,6,7,
60300,34,1,190,9,21,16.97191101,15,10,
60300,35,1,184,11,24,16.80064963,12,10,
60300,34,1,146,13,29,16.24552036,15,10,
60300,34,1,206,11,22,16.76114837,8,13,
60600,35,3,236,8,15,17.49789051,10,10,
60600,34,1,143,14,29,17.03806634,20,13,
60600,34,1,202,12,27,16.76571804,12,13,
60900,34,1,222,9,25,16.83656656,18,13,
61200,35,1,19,7,15,16.82198403,6,10,
61200,34,2,200,13,25,17.12700334,10,13,
61500,35,1,117,3,9,16.81167691,6,7,
61500,35,1,228,11,19,16.76945876,5,10,
61500,34,1,17,12,20,16.76530702,7,10,
61500,35,1,171,10,21,16.79879466,15,10,
61800,35,1,153,7,11,16.84335904,5,7,
61800,34,1,1,13,23,16.88248848,10,13,
62100,34,1,45,12,26,16.78336816,10,13,
62400,35,4,35,0,3,15.98215078,4,4,
62400,35,2,194,9,17,17.36140279,6,4,
62400,34,4,222,5,10,16.19051878,6,4,
62400,34,2,235,11,26,17.9953017,7,13,
62400,34,2,28,13,27,17.66783453,8,13,
62700,34,2,225,12,22,17.19413735,10,10,
62700,34,2,212,11,22,17.7192275,4,10,
62700,34,2,27,17,30,17.36140279,6,10,
63000,34,4,224,4,11,15.57375,13,7,
63000,34,2,36,20,34,17.30585263,7,10,
63000,34,1,20,16,28,17.0131216,10,13,
63300,35,1,195,5,10,17.01786012,3,7,
63600,35,2,44,7,15,17.67510354,11,13,
63600,34,2,35,11,27,17.90958904,8,13,
63600,34,2,111,16,38,17.68687583,16,16,
63900,35,4,168,8,15,16.19051878,12,7,
63900,35,2,233,15,24,17.38967611,4,7,
63900,35,2,237,12,22,17.55232224,3,10,
63900,35,2,170,14,26,17.55232224,6,10,
64200,34,2,29,17,35,17.90278793,16,16,
64200,34,2,192,14,37,17.94410681,16,16,
64200,34,2,34,17,42,17.95160226,20,22,
64500,35,2,229,9,17,17.9007217,5,10,
64500,34,2,37,17,32,17.93014544,10,16,
64500,34,2,193,9,22,17.91234912,13,16,
64800,35,2,115,3,11,17.95160226,6,7,
64800,35,2,168,12,29,17.9953017,10,13,
64800,34,2,199,14,34,17.99759661,16,13,
64800,34,2,215,11,24,17.96919964,9,16,
64800,34,2,73,18,40,17.9953017,17,19,
65100,35,2,227,8,22,17.74797156,12,10,
65100,35,2,169,9,21,17.94613979,8,13,
65400,35,3,234,10,16,15.84836601,18,4,
65400,35,1,16,6,14,17.13324197,14,7,
65400,35,2,224,7,17,17.74797156,10,7,
65400,35,3,146,12,23,17.37739483,13,13,
65400,34,2,42,15,36,17.66811719,16,16,
65700,35,2,16,9,17,17.73422392,10,7,
65700,35,2,205,11,25,17.73422392,13,13,
66000,35,3,152,14,26,17.33863428,8,13,
66000,35,2,121,8,15,17.73730496,8,13,
66300,35,3,185,7,15,16.57274559,9,7,
66300,35,4,113,4,14,16.51186072,14,7,
66300,35,2,79,8,17,17.82690445,5,10,
66600,34,4,191,1,6,15.57375,8,4,
66600,34,3,152,7,15,16.44259357,10,7,
66600,34,3,161,6,16,16.41322751,13,10,
66600,34,3,210,5,12,17.56749641,9,10,
66900,34,4,37,5,9,16.7666112,11,7,
67200,35,4,229,5,9,16.63529412,9,7,
67200,35,1,37,12,24,17.15028878,10,13,
67500,34,4,197,1,5,16.04364242,4,4,
67500,35,3,231,8,16,16.44877175,12,7,
67800,34,3,136,7,17,16.44910955,15,10,
67800,34,3,40,9,16,16.57950495,12,10,
68100,35,3,114,2,7,16.41322751,3,1,
68100,34,3,172,6,15,15.84919528,13,7,
68400,34,3,171,9,15,16.69498747,8,7,
68700,35,4,226,4,12,15.6137468,12,7,
69300,34,4,0,6,12,15.62234246,12,4,
69300,34,3,212,8,15,17.68599053,14,7,
69600,34,4,188,6,11,15.88693777,9,4,
69600,34,4,170,5,11,16.15795796,10,4,
69600,35,4,201,4,7,16.60641466,8,7,
69600,34,3,121,7,14,16.66433991,7,7,
70200,34,4,172,3,10,20.24931209,10,4,
70800,35,4,164,4,5,16.23136934,9,1,
70800,34,4,116,8,17,15.35068579,20,10,
71100,35,3,146,10,18,16.19188641,11,7,
71400,34,3,13,7,16,15.84919528,14,7,
71400,35,3,35,5,10,17.1299787,2,7,
71700,34,4,112,2,5,16.24925042,8,4,
71700,34,4,151,2,5,16.24925042,11,4,
71700,35,4,166,1,5,16.04364242,6,4,
72300,34,3,10,7,10,15.72764579,10,1,
72300,34,5,140,2,9,20.20869219,2,4,
72300,34,1,193,10,19,17.2895128,8,7,
72600,34,3,194,8,17,16.27703631,9,7,
72600,35,4,151,15,26,17.29866264,12,10,
72900,35,3,202,3,5,16.05193277,7,1,
72900,34,3,220,8,20,16.33244293,10,7,
73200,35,3,228,8,10,15.79334055,8,1,
73200,35,3,231,6,9,15.6309511,8,1,
73200,34,3,139,11,22,16.66555972,6,10,
73200,34,3,34,14,26,16.5786613,9,10,
73500,35,3,233,3,10,15.84919528,10,4,
73500,34,3,190,12,21,16.18213748,11,7,
73500,35,3,182,11,17,15.7133914,17,10,
73800,35,3,48,6,17,16.3563013,10,4,
73800,34,3,17,14,29,16.7015528,11,13,
74100,34,3,138,3,10,15.84919528,10,4,
74100,35,3,232,8,20,16.3563013,11,7,
74100,35,3,206,9,22,16.3563013,13,7,
74400,34,1,227,9,21,16.83199003,17,13,
74400,34,1,192,8,23,16.76368838,14,13,
74400,35,3,184,14,24,16.7015528,8,13,
74700,34,3,112,8,19,17.78490793,14,10,
74700,35,4,152,19,29,17.16016674,11,13,
75000,35,3,236,6,12,16.74490446,6,7,
75000,34,4,171,5,11,19.26731079,11,7,
75000,35,1,204,14,31,17.0301974,20,16,
75300,34,3,117,13,24,17.0247428,8,13,
75300,35,1,237,14,28,17.3538527,11,16,
75600,34,4,184,4,8,19.11410993,9,4,
75600,35,3,119,3,8,17.33863428,0,4,
75600,34,3,136,2,8,16.74490446,5,4,
75600,35,4,37,5,17,17.7923913,8,7,
75600,35,4,146,8,15,17.11134884,8,7,
75900,34,3,19,9,17,16.9381295,6,4,
75900,34,3,18,2,8,17.43241415,2,7,
75900,35,1,170,7,13,17.42061766,5,7,
75900,35,3,205,16,29,17.15598802,9,13,
75900,34,1,11,10,26,16.85632437,19,13,
76200,34,4,205,5,8,19.13453061,7,1,
76200,35,3,159,7,15,17.33863428,4,7,
76200,34,3,164,6,10,17.68599053,12,7,
76200,34,3,161,7,15,17.33863428,4,7,
76200,34,1,79,13,27,17.3599335,9,13,
76200,34,4,182,7,23,17.72830296,11,13,
76500,35,1,33,4,10,16.85632437,4,4,
76500,35,1,114,6,10,16.96109436,4,4,
76500,35,4,195,12,19,17.21066541,6,7,
76500,34,3,14,10,21,17.91840463,9,13,
76800,34,1,141,3,12,16.74175011,8,7,
76800,34,3,199,7,14,17.88216985,8,10,
76800,35,1,44,9,23,16.85632437,16,10,
76800,35,1,218,10,22,17.0301974,12,13,
76800,34,1,45,12,27,17.07161187,23,13,
77100,35,1,38,5,15,16.74175011,9,10,
77100,34,4,38,11,25,17.39900349,7,13,
77400,35,3,124,4,10,17.89640055,6,4,
77400,34,4,217,5,10,19.08279483,6,4,
77400,35,3,215,9,17,16.9381295,7,7,
77700,35,3,29,3,8,17.55970825,4,4,
77700,35,3,111,7,13,17.90192982,9,10,
78000,35,3,0,8,13,16.92235991,3,7,
78000,35,3,12,4,11,17.64912109,4,7,
78000,35,4,228,11,23,17.69851485,11,13,
78300,34,4,172,13,25,17.25072115,6,10,
78600,35,4,116,13,25,17.25072115,6,10,
78900,34,3,233,4,8,16.9381295,3,1,
79200,34,4,138,13,18,17.18566775,6,4,
79200,34,4,150,13,23,17.20538462,11,7,
79200,34,4,49,13,22,17.21066541,6,7,
79200,34,4,139,6,21,17.76306755,7,10,
79200,35,4,190,8,28,17.89381515,14,10,
79500,34,4,113,6,13,17.16443742,6,7,
79500,34,4,1,12,24,17.20914582,10,10,
79500,34,4,79,8,23,17.76306755,10,13,
79800,35,3,202,6,11,16.9381295,4,4,
79800,35,4,2,7,26,17.85590174,15,16,
79800,35,4,234,14,30,17.25072115,10,16,
79800,35,4,230,7,24,17.74792276,16,16,
80100,34,4,194,10,17,17.22767322,10,7,
80100,35,4,171,14,24,17.29866264,11,7,
80100,35,4,42,17,25,17.12753165,7,7,
80100,35,4,41,12,26,17.2955122,7,13,
80400,35,4,224,7,15,17.22598147,7,7,
80400,35,4,156,5,23,17.85590174,13,13,
80400,35,4,40,9,24,17.76306755,13,16,
81000,34,4,214,9,20,17.62783019,4,7,
81000,35,4,221,12,28,17.42851365,9,16,
81900,35,4,33,3,9,17.95804807,5,7,
81900,35,4,226,7,28,17.84899574,15,16,
82200,35,4,121,1,7,18.10397163,4,7,
82200,35,4,191,8,30,17.94117211,14,13,
82800,34,4,198,4,9,18.60894246,5,7,
83100,34,4,112,3,7,17.82987897,4,4,
83100,35,4,229,7,25,17.87136364,12,10,
83400,34,4,232,6,7,19.29419569,5,1,
83400,34,4,136,1,5,18.10397163,3,4,
83400,35,4,220,4,10,17.82987897,6,10,
84600,34,5,188,0,0,16.11485884,0,1,
84600,34,5,63,2,6,20.18989521,2,1,
84600,34,4,168,7,10,19.13453061,9,4,
84600,34,4,169,3,10,19.55800604,10,4,
84600,34,4,183,5,14,19.64582712,10,7,
84600,34,4,44,4,11,19.43618369,10,7,
85500,34,4,200,6,11,19.08279483,9,4,
85500,34,5,120,5,13,20.27061538,2,7,
85800,34,5,14,1,4,18.64801921,2,4,
85800,34,4,15,4,11,20.06681159,11,7,
86100,34,5,17,0,0,12.70944056,0,1,
86100,34,5,177,1,3,15.82430669,3,1,
60,34,5,45,8,12,20.14679912,5,7,
300,34,5,23,2,3,19.47292576,1,4,
600,34,5,199,2,4,19.9022187,3,4,
600,34,5,32,0,2,18.64801921,1,4,
600,34,5,10,5,7,19.68695652,4,4,
600,34,5,176,6,8,19.83209028,6,4,
900,34,5,27,5,10,20.18854626,3,4,
1200,34,5,22,5,10,20.18854626,4,4,
1500,34,5,178,3,9,20.18989521,2,4,
1500,34,5,21,3,10,20.28386783,2,7,
3600,34,5,194,1,1,17.70952381,1,1,
3900,34,5,168,1,3,16.93306321,0,1,
4500,34,5,169,0,1,15.82430669,2,1,
4500,34,5,212,1,2,17.295,0,1,
4800,34,5,196,0,1,16.03017241,0,1,
5400,35,2,212,10,16,14.38297769,2,7,
7800,34,5,41,2,2,14.20557491,2,1,
9000,34,5,179,1,2,13.80175439,2,1,
9300,34,5,61,0,0,13.31335616,2,1,
9300,35,1,45,12,25,17.26492106,12,10,
10500,34,5,70,0,2,13.56513158,2,1,
12000,34,5,52,1,1,12.67978723,1,1,
12600,34,5,47,0,1,12.4778169,1,1,
13200,34,5,175,0,0,13.47286585,0,1,
13800,34,5,44,1,1,11.82560976,3,1,
18300,34,5,45,0,0,12.17054545,3,1,
20700,34,5,66,3,4,13.04844961,3,1,
20700,34,5,40,4,6,12.94302554,4,1,
21300,34,5,50,2,5,13.1832998,4,4,
21600,34,5,39,1,2,12.24626437,2,1,
21600,34,5,189,1,4,13.1832998,2,1,
21900,34,5,42,0,1,12.69390244,3,1,
21900,34,4,65,12,15,12.87717042,6,7,
22500,34,5,187,5,5,13.10043956,1,1,
22500,34,5,197,1,5,13.37026477,4,4,
24000,35,4,16,5,9,12.91005917,5,1,
24000,35,4,19,6,12,12.75737352,4,4,
24000,34,4,116,8,11,12.87717042,5,4,
24300,34,4,121,6,9,12.87717042,5,1,
24300,35,4,235,9,15,12.77372093,4,4,
24300,35,4,111,4,7,12.90369249,1,4,
24300,34,4,230,4,11,13.16590529,1,7,
24300,34,4,32,7,14,12.82244582,5,10,
24600,34,4,169,9,14,12.9132312,5,4,
24600,35,4,18,4,9,12.90369249,2,7,
24600,35,4,115,5,11,12.94033276,1,7,
24600,35,4,196,5,13,13.01177474,1,7,
24600,34,4,184,6,10,12.88529032,2,7,
24600,34,4,152,6,18,12.94033276,2,10,
25200,34,4,138,5,11,13.43938547,3,4,
25500,35,4,165,2,4,13.45435268,2,4,
25800,35,2,41,2,5,13.56890244,4,7,
25800,34,4,199,3,7,13.50687361,3,7,
26100,34,2,206,7,9,14.19495366,1,1,
26100,34,2,237,4,7,13.89113436,2,4,
26100,34,2,191,8,12,13.84706849,3,4,
26100,34,2,204,8,15,14.34800563,2,4,
26400,35,2,2,7,12,14.37213429,2,4,
26400,34,2,146,8,13,14.38297769,2,4,
26400,34,1,158,8,15,15.87918822,3,10,
26700,34,2,232,8,11,14.25130916,2,4,
26700,35,2,112,8,20,15.20670827,2,7,
26700,34,2,156,7,14,14.59958106,2,7,
27000,34,1,207,5,12,15.48476041,2,7,
27000,34,2,161,8,16,14.41690334,2,7,
27000,35,2,178,10,22,17.18374506,14,10,
27000,34,0,47,12,22,16.17913806,11,10,
27300,35,2,229,6,12,14.84021739,1,7,
27300,34,2,215,7,16,15.06480602,1,7,
27300,34,2,201,7,17,15.06480602,1,7,
27300,34,1,215,7,16,16.80064963,10,10,
27300,35,2,168,13,24,14.92616487,3,13,
27600,35,1,218,6,15,16.05856178,2,7,
27900,34,1,167,4,9,16.0409943,2,4,
27900,34,1,142,6,14,15.67998436,2,7,
28200,35,1,119,3,5,15.74491089,0,4,
28200,34,1,226,5,14,16.06504195,2,7,
28200,34,1,10,6,11,15.87918822,1,7,
28200,35,1,208,7,16,16.05856178,2,10,
28200,35,1,136,7,16,15.69936983,3,10,
28500,34,1,114,5,10,15.66351964,3,4,
28500,34,3,202,5,15,17.57081228,4,7,
28800,35,1,166,5,9,15.6351434,2,4,
28800,34,0,30,12,20,16.0242,9,4,
28800,34,1,149,3,12,15.62362235,2,7,
28800,34,0,190,12,19,16.10990366,9,7,
28800,34,1,172,5,12,15.63119057,3,7,
28800,35,1,236,5,12,15.63119057,3,7,
29100,35,0,151,10,18,16.13492549,9,4,
29100,34,0,210,9,17,16.21455085,7,7,
29100,35,1,225,5,13,15.64359768,2,7,
29400,35,0,9,4,6,15.89769392,2,4,
29400,34,0,179,6,12,15.81734652,3,7,
29700,34,0,186,8,13,16.03250786,7,4,
29700,34,0,160,7,10,15.95309341,5,4,
30000,35,0,233,8,12,15.89769392,3,7,
30000,34,0,222,4,11,16.27797112,3,7,
30000,35,0,198,12,20,16.13492549,10,7,
30300,34,0,213,7,16,16.49636564,4,7,
30300,35,0,20,4,11,16.33493202,3,10,
30300,34,0,182,11,21,16.11421446,4,10,
30300,34,0,173,5,18,16.36067208,4,10,
30600,34,0,220,9,18,16.20988722,9,7,
30600,35,0,234,8,17,16.2396915,4,10,
30600,34,0,171,8,19,16.28842944,5,10,
30900,35,0,155,5,10,16.31387724,2,7,
30900,34,0,139,8,15,16.2396915,4,7,
30900,34,0,189,6,14,16.36587537,3,10,
30900,35,0,176,14,30,16.35340952,7,16,
31200,35,0,80,3,6,15.97481508,2,4,
31200,34,0,191,9,20,16.44125899,5,7,
31200,35,0,202,5,14,16.33493202,3,10,
31200,34,1,193,9,23,16.59474269,11,13,
31500,35,0,107,5,9,16.16997207,2,4,
31500,34,0,33,10,18,16.36643009,4,7,
31500,35,0,197,10,19,15.97481508,4,7,
31500,35,1,1,11,19,17.37046293,11,10,
31800,34,0,200,9,15,15.98876285,3,7,
31800,34,0,144,8,14,16.16997207,3,7,
31800,34,1,34,8,16,17.18882106,11,7,
31800,34,2,204,9,16,18.62173489,9,7,
31800,34,1,12,10,19,16.92865877,11,7,
31800,34,0,36,9,19,16.57194323,6,10,
32100,35,1,35,8,14,17.34056225,7,7,
32100,34,0,195,9,19,16.37025204,4,7,
32100,35,0,227,13,21,16.16997207,5,7,
32100,35,1,170,8,21,16.55064504,7,10,
32100,34,0,79,14,26,16.28176678,8,13,
32400,35,1,148,4,8,16.52650293,2,4,
32400,35,0,231,10,20,16.37025204,4,7,
32400,34,3,147,6,15,17.17389444,13,7,
32400,35,1,124,5,14,16.52650293,5,7,
32400,35,1,83,7,17,16.67612328,9,10,
32400,34,3,203,9,24,16.41923274,19,13,
32400,35,1,38,13,29,16.81298557,16,16,
32700,34,1,153,9,18,17.52842105,11,7,
32700,34,1,118,8,18,17.21455865,9,7,
32700,35,0,0,9,19,16.53140167,5,10,
32700,34,2,31,10,22,17.43515264,10,10,
33000,34,2,123,9,23,17.34670256,13,13,
33000,34,0,23,14,22,17.65166163,7,13,
33300,35,2,142,2,6,17.35196172,6,4,
33300,34,1,224,5,10,17.18882106,9,4,
33300,34,2,120,7,18,17.34670256,13,10,
33600,35,1,60,6,11,17.21455865,6,4,
33900,34,2,42,9,22,17.06276439,14,10,
33900,35,1,185,13,24,17.43795712,15,13,
34200,34,1,113,8,14,17.46142384,7,7,
34200,35,1,117,12,21,17.46142384,13,10,
34200,34,2,156,7,20,17.49388235,9,10,
34200,34,3,181,9,18,16.89358289,9,10,
34200,34,2,177,12,26,17.40904829,17,13,
34500,34,2,235,10,18,17.38473896,12,7,
34500,35,2,44,10,18,17.38473896,13,10,
34800,34,1,229,9,16,17.52842105,10,7,
34800,34,2,175,10,23,17.3129683,16,10,
35100,34,2,171,7,18,17.34670256,12,7,
35100,34,2,16,9,23,17.40904829,12,13,
35400,34,2,150,7,14,16.94227086,11,7,
35400,35,3,169,7,14,17.24369892,10,10,
35400,34,2,201,9,23,17.37785333,15,10,
35700,35,3,28,4,6,17.20732553,3,4,
35700,35,2,190,7,14,16.87295711,9,7,
35700,34,3,219,7,14,16.89358289,7,10,
36000,35,2,19,6,12,16.90393738,12,7,
36000,34,2,2,7,13,17.04793187,13,7,
36000,34,1,25,12,21,17.07052192,14,7,
36000,35,4,59,7,18,18.60894246,15,7,
36000,34,3,122,8,18,16.9055336,10,13,
36300,35,3,140,5,7,17.32490909,5,4,
36300,35,3,172,8,16,16.15837752,7,7,
36600,34,3,18,8,16,16.36448894,6,7,
36900,34,3,192,6,14,17.35733902,12,7,
36900,34,2,140,16,30,17.32339468,11,13,
37200,35,3,139,3,5,16.77176648,4,1,
37200,34,3,124,10,20,16.14186173,16,10,
37200,34,3,214,6,16,17.0607767,12,10,
37500,34,3,141,8,15,16.56094796,7,7,
37500,34,3,226,6,10,17.39686916,12,7,
37500,34,3,168,7,16,17.35733902,12,10,
37800,35,3,81,4,10,15.58537378,10,4,
38100,34,3,170,8,13,15.91968854,8,4,
38100,35,3,38,16,25,15.53465686,11,10,
38400,34,3,14,4,12,15.21190865,14,7,
38400,34,3,118,7,14,15.83056938,13,7,
38400,34,3,41,8,16,15.83056938,16,7,
38400,35,3,152,10,23,15.66357579,19,10,
38700,35,3,111,4,8,15.71811594,4,4,
39000,34,3,151,5,12,15.28914687,11,7,
39000,35,0,19,4,15,16.9073017,6,7,
39000,34,3,79,12,23,15.43088077,18,13,
39000,35,1,138,12,25,16.58131868,13,13,
39300,34,3,155,5,10,15.13554502,8,7,
39300,35,1,236,10,21,16.58131868,10,10,
39300,34,1,35,6,20,16.54246032,9,10,
39300,35,1,193,14,30,16.1320442,11,13,
39600,35,1,32,9,14,16.47912383,3,1,
39600,35,3,148,7,9,15.75870599,4,4,
39600,34,3,228,12,18,15.81822796,7,7,
39600,34,0,12,11,21,16.8691306,11,10,
39900,34,1,144,13,20,16.56642567,10,7,
39900,34,1,0,15,22,16.24069401,7,10,
39900,34,1,231,7,19,16.20477419,8,10,
40200,35,1,9,9,17,16.55324675,7,4,
40200,35,1,119,8,18,16.65081534,7,7,
40200,35,1,210,11,26,16.54246032,12,16,
40500,34,1,121,13,18,16.35558559,7,7,
40500,35,1,220,5,18,16.54246032,9,7,
40500,34,1,191,11,21,16.55324675,12,10,
40800,34,0,169,11,18,16.23452675,8,7,
40800,35,1,1,5,17,16.40862745,7,10,
40800,34,0,117,8,21,16.87366224,10,10,
40800,34,0,10,13,27,16.87366224,12,16,
